,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Research Development,,,,
Effect Of Accounting Charges,,,,
Income Before Tax,219512000.0,105448000.0,79066000.0,26417000.0
Minority Interest,,,,
Net Income,155093000.0,76085000.0,52686000.0,17011000.0
Selling General Administrative,84624000.0,73668000.0,111849000.0,76832000.0
Gross Profit,604369000.0,491155000.0,497379000.0,251794000.0
Ebit,187883000.0,111811000.0,86845000.0,27377000.0
Operating Income,187883000.0,111811000.0,86845000.0,27377000.0
Other Operating Expenses,14517000.0,10212000.0,7626000.0,10530000.0
Interest Expense,-4203000.0,-5222000.0,-9090000.0,-26000.0
Extraordinary Items,,,,
Non Recurring,,,,
Other Items,,,,
Income Tax Expense,64419000.0,29363000.0,26380000.0,9406000.0
Total Revenue,888930000.0,784512000.0,777946000.0,421926000.0
Total Operating Expenses,701047000.0,672701000.0,691101000.0,394549000.0
Cost Of Revenue,284561000.0,293357000.0,280567000.0,170132000.0
Total Other Income Expense Net,31629000.0,-6363000.0,-7779000.0,-960000.0
Discontinued Operations,,,,
Net Income From Continuing Ops,155093000.0,76085000.0,52686000.0,17011000.0
Net Income Applicable To Common Shares,155093000.0,76085000.0,52686000.0,17011000.0
