Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-06-27,1.467990538153306,1.5509278773605695,1.467990538153306,1.530193567276001,6834307,0.0,0
2016-06-28,1.4845779394002734,1.5260466571305575,1.4845779394002734,1.513606071472168,5936646,0.0,0
2016-06-29,1.5343404766451563,1.548854444717784,1.4928717563272376,1.546781063079834,6242598,0.0,0
2016-06-30,1.5343404990767129,1.590323188285708,1.5301936368711946,1.575809121131897,4823312,0.0,0
2016-07-01,1.5841026557748257,1.6504525419837068,1.5758089323573383,1.6463056802749634,6089964,0.0,0
2016-07-04,1.6463057758837678,1.6753338095307697,1.6272301911419405,1.658746361732483,5121640,0.0,0
2016-07-05,1.6670400122452995,1.675333735779337,1.575808954501902,1.579955816268921,4961874,0.0,0
2016-07-06,1.5758090731528103,1.6504526894484408,1.5675153489942948,1.600690245628357,6736143,0.0,0
2016-07-07,1.608984112739563,1.6234980809801303,1.6006902894848187,1.608984112739563,3511233,0.0,0
2016-07-08,1.5965433597438663,1.6193511502742042,1.575809049656736,1.5923964977264404,4488109,0.0,0
2016-07-11,1.592396593567839,1.596543455834852,1.575809144499788,1.5841028690338135,5594126,0.0,0
2016-07-12,1.5923964015699774,1.6048369868710337,1.5716620927348832,1.579955816268921,5148484,0.0,0
2016-07-13,1.6255715169728941,1.6338652411314099,1.581614660289973,1.600690245628357,7958813,0.0,0
2016-07-14,1.625571369371394,1.625571369371394,1.5592214832588334,1.5716620683670044,4502746,0.0,0
2016-07-15,1.5882494941738494,1.6297182095216587,1.5841026325259664,1.6048369407653809,6261289,0.0,0
2016-07-18,1.617277789155753,1.6214246512256296,1.6006902420072557,1.6131309270858765,2035720,0.0,0
2016-07-19,1.6089841111520178,1.6587464574174235,1.6089841111520178,1.650452733039856,2709727,0.0,0
2016-07-20,1.654599431934436,1.7250960821863703,1.6504525701549102,1.7168023586273193,3890786,0.0,0
2016-07-21,1.8246208415247558,1.8246208415247558,1.7043617590316609,1.7582708597183228,5906578,0.0,0
2016-07-22,1.758271024414274,1.799739841079381,1.6836275103454323,1.6919212341308594,5918801,0.0,0
2016-07-25,1.691921275528485,1.7914461611267367,1.6877745124032955,1.7748587131500244,7821926,0.0,0
2016-07-26,1.7748588409387644,1.791446290109763,1.7250962956877773,1.749977469444275,3398563,0.0,0
2016-07-27,1.7748585693552368,1.791446015988074,1.7209492689295351,1.7665648460388184,4564728,0.0,0
2016-07-28,1.7748585034733968,1.7790052661086997,1.7333896906926434,1.7582708597183228,2820005,0.0,0
2016-07-29,1.7582711143767633,1.7914462089538574,1.7250962175376519,1.7914462089538574,4288217,0.0,0
2016-08-01,1.799739956855774,1.8246211298126482,1.7665650595799416,1.799739956855774,3613268,0.0,0
2016-08-02,1.7914461611267367,1.8080336091034492,1.7665649891616682,1.7748587131500244,2610599,0.0,0
2016-08-03,1.758270859718323,1.7997396724990762,1.749977136709763,1.7582708597183228,2505639,0.0,0
2016-08-04,1.7831525082178576,1.8246211298126482,1.7748587838988996,1.799739956855774,3705073,0.0,0
2016-08-05,1.7997400266398929,1.8329149252020671,1.7831525773588055,1.8246212005615234,3647688,0.0,0
2016-08-08,1.8329148300027467,1.866089726841858,1.7748587605343018,1.7914462089538574,2635510,0.0,0
2016-08-09,1.799739885115093,1.799739885115093,1.7582710674353346,1.7748587131500244,1928255,0.0,0
2016-08-10,1.7582711726340998,1.7582711726340998,1.6836276522729128,1.7002151012420654,3030973,0.0,0
2016-08-11,1.6919212098955694,1.7250961045620754,1.6753337625623164,1.6836274862289429,3205113,0.0,0
2016-08-12,1.7085087540834936,1.716802478220288,1.675333857536316,1.675333857536316,3228823,0.0,0
2016-08-15,1.6753337865600055,1.7126556424634127,1.6753337865600055,1.6919212341308594,2115387,0.0,0
2016-08-16,1.6919213058099047,1.7043619908840868,1.675333857536316,1.675333857536316,1354311,0.0,0
2016-08-17,1.6836275816731103,1.6919213058099047,1.65459954719433,1.675333857536316,1723574,0.0,0
2016-08-18,1.6836275103454323,1.7002149579162862,1.6753337865600055,1.6919212341308594,1769697,0.0,0
2016-08-19,1.7002149335621959,1.733389828228702,1.6753337625623164,1.6836274862289429,1516184,0.0,0
2016-08-22,1.6836274372760691,1.7002148841270281,1.6587462669996302,1.6670399904251099,1643065,0.0,0
2016-08-23,1.658746270080111,1.7333897810480488,1.658746270080111,1.7085086107254028,2510095,0.0,0
2016-08-24,1.7085086107254028,1.7085086107254028,1.7085086107254028,1.7085086107254028,0,0.0,0
2016-08-25,1.7748585970127322,1.8826770018063008,1.7665648735670731,1.8163272142410278,12236422,0.0,0
2016-08-26,1.799740094546414,1.8577961692207496,1.7665651947325076,1.849502444267273,4334721,0.0,0
2016-08-29,1.8577961692207496,1.8826773440811793,1.7914463695929372,1.849502444267273,5073195,0.0,0
2016-08-30,1.849502301469194,1.8826771987217021,1.8246211285298128,1.841208577156067,3685238,0.0,0
2016-08-31,1.8495021080236642,1.8577958314693235,1.7582709523834494,1.8163272142410278,4636187,0.0,0
2016-09-01,1.8163271909140306,1.8412083609314602,1.7168023131063495,1.7416834831237793,4766439,0.0,0
2016-09-02,1.741683458443481,1.783152272289531,1.7085085655570085,1.7333897352218628,2549749,0.0,0
2016-09-05,1.7499774694442751,1.7624181551915197,1.7002151219312795,1.749977469444275,2010036,0.0,0
2016-09-06,1.7499772016680195,1.7748585693552368,1.7333897550351822,1.7665648460388184,1089516,0.0,0
2016-09-07,1.7748587131500244,1.8495022290452303,1.7665649891616682,1.7748587131500244,3187082,0.0,0
2016-09-08,1.7416837448587759,1.7665651163532652,1.716802571102278,1.749977469444275,3497294,0.0,0
2016-09-09,1.741683458443481,1.7499771816650993,1.7085085655570085,1.7333897352218628,3239817,0.0,0
2016-09-12,1.7002150793052617,1.7085088036828295,1.6438177337640032,1.650452733039856,2713774,0.0,0
2016-09-13,1.6753339277883363,1.7416837236649472,1.66704020330376,1.7002151012420654,4248756,0.0,0
2016-09-14,1.6753337865600055,1.7002149579162862,1.658746338989152,1.6919212341308594,3074570,0.0,0
2016-09-15,1.6670399494489179,1.733389735221863,1.6670399494489179,1.7333897352218628,5090284,0.0,0
2016-09-16,1.7416837945924672,1.7416837945924672,1.7002151704808366,1.725096344947815,6306938,0.0,0
2016-09-19,1.7002151926726687,1.7292433287986948,1.6960684290763792,1.704362154006958,518165,0.0,0
2016-09-20,1.7085087051273433,1.7250961529256301,1.6545994997829112,1.658746361732483,5237886,0.0,0
2016-09-21,1.658746270080111,1.7250960576071668,1.658746270080111,1.7085086107254028,4240076,0.0,0
2016-09-22,1.716802550211218,1.7250962746957945,1.7002151012420654,1.7002151012420654,2494280,0.0,0
2016-09-23,1.725096344947815,1.7541244806949552,1.7085088953031629,1.725096344947815,4922658,0.0,0
2016-09-26,1.7416837448587759,1.7582711940297744,1.7292432568495228,1.749977469444275,1590211,0.0,0
2016-09-27,1.7333900697701412,1.7582712442371196,1.7085088953031629,1.725096344947815,2075256,0.0,0
2016-09-28,1.7416834831237793,1.7416834831237793,1.7085085897672063,1.7416834831237793,3000106,0.0,0
2016-09-29,1.7416837448587759,1.7872993289480175,1.7250962956877773,1.749977469444275,3194700,0.0,0
2016-09-30,1.741683458443481,1.7582709048867173,1.7209492492584153,1.7333897352218628,2080866,0.0,0
2016-10-03,1.749977136709763,1.7707115431001397,1.7333896906926434,1.7582708597183228,1789310,0.0,0
2016-10-04,1.7582709298020658,1.7748585742183143,1.7250960364454928,1.7416834831237793,2976212,0.0,0
2016-10-05,1.741683458443481,1.7541241421448879,1.733389735221863,1.7333897352218628,3774993,0.0,0
2016-10-06,1.7416837448587759,1.7665651163532652,1.7250962956877773,1.749977469444275,2609036,0.0,0
2016-10-07,1.7416834831237793,1.7665648508791711,1.733389759784636,1.7416834831237793,1222308,0.0,0
2016-10-10,1.7665647804648368,1.7665647804648368,1.7333896906926434,1.7582708597183228,1631211,0.0,0
2016-10-11,1.7665647804648368,1.7748585034733968,1.7375366510659003,1.7582708597183228,2495969,0.0,0
2016-10-12,1.7416837448587759,1.7541244306060204,1.7085088465167788,1.749977469444275,2446574,0.0,0
2016-10-13,1.749977136709763,1.7748585034733968,1.7416834137012032,1.7582708597183228,3886810,0.0,0
2016-10-14,1.7582709249844382,1.7831522926716554,1.7499772016680195,1.7665648460388184,2266615,0.0,0
2016-10-17,1.7665647804648368,1.803886435134379,1.758270859718323,1.7582708597183228,3182263,0.0,0
