Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-06-27,12.89103928033817,13.03059806395846,12.67716717385931,12.732972145080566,506810,0.0,0
2016-06-28,12.556209797754372,12.788777467430952,12.556209797754372,12.612014770507812,276893,0.0,0
2016-06-29,12.770174681358789,12.946843764190714,12.658564743117699,12.844581604003906,263315,0.0,0
2016-06-30,12.89103977678487,13.160810467461634,12.89103977678487,13.021251678466797,493471,0.0,0
2016-07-01,13.160810566277451,13.328225487645543,13.132861723813487,13.207267761230469,357015,0.0,0
2016-07-04,13.021250127387454,13.27241883320403,12.946843207939173,13.039851188659668,311881,0.0,0
2016-07-05,13.058454042096333,13.058454042096333,12.835234159807966,12.946844100952148,266453,0.0,0
2016-07-06,12.90038639421903,12.909640569560985,12.574810759481213,12.658564567565918,388664,0.0,0
2016-07-07,12.751571167257705,12.872435266177366,12.57480939492762,12.639961242675781,310998,0.0,0
2016-07-08,12.556207618989609,12.658563370662884,12.500402655919498,12.602758407592773,233938,0.0,0
2016-07-11,12.798030494084308,12.91898731593737,12.69576744497148,12.8724365234375,192337,0.0,0
2016-07-12,12.928241810666139,12.956191542244996,12.844581604003908,12.844581604003906,255298,0.0,0
2016-07-13,12.928241923106567,13.207266771136043,12.853835891267499,13.030597686767578,265115,0.0,0
2016-07-14,13.346826056490073,13.356079340320274,13.039851485509217,13.188664436340332,167007,0.0,0
2016-07-15,13.346825710920223,13.346825710920223,13.058453100554605,13.08640193939209,180943,0.0,0
2016-07-18,13.207266230754357,13.384028910475294,13.058453281711786,13.272418975830078,195644,0.0,0
2016-07-19,13.30027545350037,13.439835131846028,13.253818259596034,13.421233177185059,203474,0.0,0
2016-07-20,13.48629134720504,13.746714236296544,13.402631141502258,13.728113174438477,339251,0.0,0
2016-07-21,13.672307748471852,13.876925662236133,13.672307748471852,13.756061553955078,202949,0.0,0
2016-07-22,13.783917417720154,13.839722383264695,13.477036462787614,13.560697555541992,201145,0.0,0
2016-07-25,13.597900595536776,14.332712926518383,13.588646420641266,14.23035717010498,500372,0.0,0
2016-07-26,14.230357170104982,14.453577032722803,14.035086145876912,14.23035717010498,442998,0.0,0
2016-07-27,14.230359127105004,14.453579020420669,14.230359127105004,14.32336711883545,355601,0.0,0
2016-07-28,14.416375345093734,14.574536091485296,14.407121168775014,14.518731117248535,232690,0.0,0
2016-07-29,14.50938355622739,14.695399534079073,14.379171658568634,14.527984619140625,335891,0.0,0
2016-08-01,14.509384155273438,14.639595166854969,14.45357918132328,14.509384155273438,318271,0.0,0
2016-08-02,14.518730153356268,14.583789299592498,14.360569417464928,14.379171371459961,226985,0.0,0
2016-08-03,14.332713723780689,14.379170914545657,14.118748024156458,14.183899879455566,295044,0.0,0
2016-08-04,14.248959304882122,14.341968182284504,14.08154439530167,14.193154335021973,216025,0.0,0
2016-08-05,14.276909427990391,14.751204437777206,14.276909427990391,14.658196449279785,384672,0.0,0
2016-08-08,14.69540023803711,14.862815160995284,14.537333094004065,14.69540023803711,235929,0.0,0
2016-08-09,14.695397732284647,14.81635543922373,14.546584789958528,14.620991706848145,362285,0.0,0
2016-08-10,14.58379019290481,14.65819712198944,14.481528023867774,14.509384155273438,365012,0.0,0
2016-08-11,14.453577111253114,14.816355745540678,14.36056824035493,14.769804954528809,285307,0.0,0
2016-08-12,14.788406729386164,15.179042401398997,14.788406729386164,14.937220573425293,440442,0.0,0
2016-08-15,14.918618875868557,14.918618875868557,14.658195981514337,14.909364700317383,256462,0.0,0
2016-08-16,14.909364644114335,14.955821835411504,14.653615639792191,14.816356658935547,298831,0.0,0
2016-08-17,14.872160428755846,14.927965393652567,14.620991731158702,14.760550498962402,193076,0.0,0
2016-08-18,14.80701046595424,14.862815441326182,14.714002470818766,14.844213485717773,541202,0.0,0
2016-08-19,14.853559552013042,15.160439634147629,14.807008758515972,15.076780319213867,228731,0.0,0
2016-08-22,15.13258514992978,15.160439495672207,14.914038273736923,15.067432403564453,307685,0.0,0
2016-08-23,15.05817771049212,15.290652656779269,14.946568662320834,15.132585525512695,240828,0.0,0
2016-08-24,15.197643280029299,15.299999932158311,14.974423408115827,15.197643280029297,243603,0.0,0
2016-08-25,15.81159225748725,15.951058336145278,15.300001498355888,15.318602561950684,966146,0.0,0
2016-08-26,16.46264981702488,16.46264981702488,15.662779173316098,16.081268310546875,1040056,0.0,0
2016-08-29,16.462649933623183,16.723073723540786,16.276633959628555,16.667268753051758,682566,0.0,0
2016-08-30,16.74167440975568,16.964894286694346,16.602115631103516,16.602115631103516,648489,0.0,0
2016-08-31,16.36963738941161,16.834679894617746,16.32308749649724,16.58350944519043,710538,0.0,0
2016-09-01,16.583510802578722,17.104358308409356,16.51845255708946,16.871883392333984,551836,0.0,0
2016-09-02,16.83468387944462,17.225318677854993,16.83468387944462,17.0393009185791,501747,0.0,0
2016-09-05,17.10436227124908,17.20671715424781,16.82533739380302,16.918344497680664,374603,0.0,0
2016-09-06,16.769529832856755,17.020698539404748,16.49517799581639,16.57425880432129,441546,0.0,0
2016-09-07,16.602117625748615,17.029954586012202,16.59286255769427,16.927692413330078,923283,0.0,0
2016-09-08,17.111168082319438,17.195599775405405,16.820562882858628,17.036161422729492,484879,0.14501,0
2016-09-09,16.99865292687106,16.99865292687106,16.623617925773196,16.72679901123047,368469,0.0,0
2016-09-12,16.50177764892578,16.52985863473092,16.070487208595736,16.50177764892578,388200,0.0,0
2016-09-13,16.586113129237187,16.848639058703345,16.445521289146267,16.511106491088867,290023,0.0,0
2016-09-14,16.50177945956557,16.567364672407983,16.389268584995534,16.558034896850586,246777,0.0,0
2016-09-15,16.48302708616377,16.48302708616377,16.05173483156681,16.107990264892578,355775,0.0,0
2016-09-16,16.145493804863495,16.661120660638353,16.145493804863495,16.576786041259766,350511,0.0,0
2016-09-19,16.59554127977998,16.623622272319434,16.276759827927357,16.464279174804688,91822,0.0,0
2016-09-20,16.314260210494663,16.5955373671979,16.239253567806507,16.4830265045166,252993,0.0,0
2016-09-21,16.351765422996973,16.595538374503448,16.323589178567026,16.454853057861328,269935,0.0,0
2016-09-22,16.595538305923085,16.679874727953266,16.379844545633215,16.473604202270508,216252,0.0,0
2016-09-23,16.539281553738807,16.811135470087127,16.47360288984149,16.74555206298828,183405,0.0,0
2016-09-26,16.736130831548603,16.8111374814781,16.567364521233515,16.689298629760742,139947,0.0,0
2016-09-27,16.689300364369387,16.867394671368736,16.42677436638297,16.764307022094727,292783,0.0,0
2016-09-28,16.773634055780757,16.876816956058562,16.389269215078603,16.717378616333008,404929,0.0,0
2016-09-29,16.68929559478353,16.867389850885832,16.57678474170043,16.754878997802734,167162,0.0,0
2016-09-30,16.679876487200918,16.773634356428744,16.464277960977658,16.548612594604492,211002,0.0,0
2016-10-03,16.7455531816739,16.783055606007817,16.511108211991683,16.623619079589844,109284,0.0,0
2016-10-04,16.783058351700827,17.23310189572018,16.623621799199178,17.204927444458008,299198,0.0,0
2016-10-05,17.15809463733404,17.23310129294755,16.92364963749716,17.008079528808594,270739,0.0,0
2016-10-06,17.11116276679989,17.139339007115925,16.736127788054876,16.754878997802734,261929,0.0,0
2016-10-07,16.87681409004846,16.933069519942947,16.52985827684969,16.72679901123047,289147,0.0,0
2016-10-10,16.726802354866553,16.726802354866553,16.351767278800338,16.43610191345215,221417,0.0,0
2016-10-11,16.48302853802296,16.64237161762892,16.35638370725546,16.38926887512207,210065,0.0,0
2016-10-12,16.361092294661624,16.661120660638353,16.361092294661624,16.576786041259766,231638,0.0,0
2016-10-13,16.57678716201779,16.717377221853457,16.398597623106124,16.454853057861328,377062,0.0,0
2016-10-14,16.501779528329006,16.623620178964153,16.426772877402534,16.539283752441406,168243,0.0,0
2016-10-17,16.53928036484899,16.64236798366426,16.182996599299745,16.25800323486328,285078,0.0,0
2016-10-18,16.30483611943293,16.47360240458446,15.957975572346736,16.37984275817871,286769,0.0,0
2016-10-19,16.426773480139254,16.783057331735794,16.426773480139254,16.73613166809082,226513,0.0,0
2016-10-20,16.689299227574235,16.970576421508113,16.558035338872852,16.82988929748535,562441,0.0,0
2016-10-21,16.829889535864524,16.933072436391466,16.511109909756502,16.73613166809082,1274465,0.0,0
2016-10-24,16.745554416416873,17.214349133543315,16.52986064299731,17.01740837097168,465743,0.0,0
2016-10-25,16.979902291589397,17.186172807294025,16.88614263948763,16.942398071289062,348416,0.0,0
2016-10-26,16.87681482054343,16.979902450962598,16.726799735232195,16.86739158630371,342537,0.0,0
2016-10-27,16.82988671696233,17.448696448734893,16.7830545206777,17.298683166503906,538999,0.0,0
2016-10-28,17.345609210693755,17.917493299486786,17.326857999319525,17.62688636779785,441684,0.0,0
2016-10-31,17.861243264763566,18.048760827057876,17.673723905170586,17.814409255981445,358979,0.0,0
2016-11-01,17.701897501351418,17.814406584013927,17.411197065927816,17.748729705810547,413127,0.0,0
2016-11-02,17.70189845227267,17.729977646714417,17.14867200145559,17.204927444458008,908273,0.0,0
2016-11-03,16.876815607147922,17.16742075977721,16.764304737245062,16.98932647705078,430890,0.0,0
2016-11-04,16.970575427557375,17.14866971199498,16.820560333812764,16.91431999206543,526491,0.0,0
2016-11-07,16.914321559040893,17.111167074445873,16.76430645139859,17.064334869384766,202791,0.0,0
2016-11-08,17.064335803296846,17.317438570555847,17.00808035951449,17.054912567138672,376096,0.0,0
2016-11-09,17.14866941654328,17.401865601649487,16.248582464179584,16.473604202270508,372511,0.0,0
2016-11-10,16.87681713604879,17.308109442180704,16.87681713604879,17.17684555053711,218362,0.0,0
2016-11-11,17.20492553887997,17.2893554237933,16.520532319445653,16.689298629760742,286257,0.0,0
2016-11-14,16.220503022487243,16.379846106633728,15.91105137336754,16.145496368408203,568998,0.0,0
2016-11-15,15.976728045495628,16.30483740815337,15.911049378341799,16.239253997802734,402867,0.0,0
2016-11-16,16.126741847653054,16.173574042429504,15.704779405283016,15.798537254333496,432732,0.0,0
2016-11-17,15.470337252105352,15.882969994917403,15.001541631649891,15.845467567443848,546750,0.0,0
2016-11-18,15.845466998247094,16.17357638223817,15.8360437633108,16.136072158813477,272350,0.0,0
2016-11-21,15.836044234641026,16.061065987289957,15.095300303315238,15.90172290802002,184706,0.0,0
2016-11-22,15.882971101297203,16.342344417126185,15.82671565886986,16.248584747314453,275809,0.0,0
2016-11-23,16.126741729042383,16.55803214501776,15.948552211731402,16.511106491088867,310464,0.0,0
2016-11-24,16.64237210180352,16.754882981638513,16.473605782051028,16.67987632751465,253515,0.0,0
2016-11-25,16.689295767199088,16.801806621444527,16.529857462404955,16.64236831665039,303251,0.0,0
2016-11-28,16.539284655825195,16.811138623162083,16.529861420201406,16.567365646362305,168365,0.0,0
