Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-06-27,2.8895177787409554,2.929208918024015,2.8498264501956148,2.913332462310791,1394362,0.0,0
2016-06-28,2.8657029112422134,2.91333246773281,2.849826455499442,2.8895177841186523,1734878,0.0,0
2016-06-29,2.942350569039732,2.9504787955787375,2.8773263070283837,2.9098384380340576,1817682,0.085,0
2016-06-30,2.8935820333746993,2.982990576948322,2.8854540015759667,2.958606481552124,1236152,0.0,0
2016-07-01,2.974862233944133,3.03175845058325,2.9667342029956876,2.982990264892578,1082583,0.0,0
2016-07-04,2.982990328364766,3.0276944026386583,2.9789262159102954,3.015502452850342,931061,0.0,0
2016-07-05,3.0155022515883947,3.0155022515883947,2.9667340681149383,2.9748620986938477,811203,0.0,0
2016-07-06,2.9667340681149383,3.0114381394051724,2.958606037536029,2.9748620986938477,1103075,0.0,0
2016-07-07,2.9911184622688016,3.023630587871579,2.9748623994674133,3.0073745250701904,933397,0.0,0
2016-07-08,3.0155023886863597,3.023630419634805,2.982990264892578,2.982990264892578,721899,0.0,0
2016-07-11,2.9911180214011717,3.0398862026172853,2.9911180214011717,3.023630142211914,1197997,0.0,0
2016-07-12,3.048014505539311,3.064270567399184,3.0317584436794385,3.039886474609375,1457925,0.0,0
2016-07-13,3.0561425761191776,3.0561425761191776,2.9992463588714595,2.99924635887146,1250839,0.0,0
2016-07-14,3.007374350889629,3.0561425364692476,2.9992463199596924,3.039886474609375,952117,0.0,0
2016-07-15,3.056142713474356,3.056142713474356,3.0073745250701904,3.0073745250701904,804738,0.0,0
2016-07-18,3.0236307534021343,3.048014848939139,3.011438608739849,3.0317587852478027,739854,0.0,0
2016-07-19,3.0155023818195654,3.048014505539311,3.0155023818195654,3.039886474609375,1448766,0.0,0
2016-07-20,3.0480149091928768,3.0886550692246013,3.031758845180187,3.0642709732055664,1064084,0.0,0
2016-07-21,3.0642706314672603,3.104910786966651,3.0642706314672603,3.0723986625671387,1050706,0.0,0
2016-07-22,3.0886550081674815,3.0886550081674815,3.0236307534021343,3.0317587852478027,1474452,0.0,0
2016-07-25,3.0480149091928768,3.096783101230946,3.0480149091928768,3.0642709732055664,1078216,0.0,0
2016-07-26,3.07239897500599,3.0967830707852952,3.048014879226684,3.0480148792266846,760478,0.0,0
2016-07-27,3.08865503885886,3.08865503885886,3.027694702516813,3.0480148792266846,980424,0.0,0
2016-07-28,3.048014569267504,3.0723986625671382,3.0317585070677477,3.0723986625671387,564557,0.0,0
2016-07-29,3.0805271261779446,3.1211672873832788,3.0805271261779446,3.113039255142212,2487686,0.0,0
2016-08-01,3.1211668727787116,3.145550966262817,3.0967827792946063,3.1455509662628174,865121,0.0,0
2016-08-02,3.1618076423761874,3.178063706858321,3.0967831906600782,3.113039255142212,2067753,0.0,0
2016-08-03,3.08865503885886,3.08865503885886,3.039886847300249,3.0480148792266846,1659759,0.0,0
2016-08-04,3.039886847300249,3.0642709430795545,3.015502751520944,3.0480148792266846,1743459,0.0,0
2016-08-05,3.048014373904032,3.048014373904032,2.9748620986938477,2.9748620986938477,1756562,0.0,0
2016-08-08,2.9829903997753355,3.0155025250392273,2.974862368459363,2.9911184310913086,1653590,0.0,0
2016-08-09,2.9911186087470547,2.999246640545787,2.942350224167095,2.958606481552124,1148218,0.0,0
