Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-06-27,2.9691903347751336,2.9930694536763496,2.8975439251780024,2.9612247943878174,1865595,0.0,0
2016-06-28,2.8895871639251713,2.913466485064471,2.8099838609408945,2.889587163925171,2229853,0.0,0
2016-06-29,2.91346630707994,2.929388535872375,2.889586987399435,2.9214231967926025,1053795,0.0,0
2016-06-30,2.9612250454204383,3.056750582016794,2.9612250454204383,3.0249059200286865,2331125,0.0,0
2016-07-01,3.0487940712731953,3.108492283374225,3.040828730393833,3.0885956287384033,3185326,0.0,0
2016-07-04,3.0647163949529803,3.116457512513036,3.036854400436788,3.096552610397339,1071342,0.0,0
2016-07-05,3.120431485497899,3.120431485497899,3.048793523150709,3.0726728439331055,1391005,0.0,0
2016-07-06,3.0487936819736903,3.1443107689037006,3.0408283421114195,3.128396987915039,2095622,0.0,0
2016-07-07,3.128396872472789,3.176155313587727,3.0806297808148035,3.1124744415283203,1388283,0.0,0
2016-07-08,3.104509070761894,3.1522761619398545,3.0806297498566853,3.1363537311553955,741931,0.0,0
2016-07-11,3.184112465662721,3.2398364485836852,3.1363538224619383,3.144310712814331,1848913,0.0,0
2016-07-12,3.1443107689037006,3.168198540298,3.128396987915039,3.128396987915039,2167243,0.0,0
2016-07-13,3.223914055210275,3.231879395024034,3.160233181188794,3.2159571647644043,2514873,0.0,0
2016-07-14,3.2716812409045373,3.2796381315755294,3.152276379929166,3.22391414642334,1625435,0.0,0
2016-07-15,3.2716809107738487,3.3274046891277695,3.2398362513914964,3.2876031398773193,1528755,0.0,0
2016-07-18,3.287603539786614,3.311482862838312,3.255758876530626,3.271681308746338,1497926,0.0,0
2016-07-19,3.263715461266937,3.3353618730707097,3.255758571177217,3.295560121536255,1255960,0.0,0
2016-07-20,3.319439684842176,3.319439684842176,3.211974585732788,3.22391414642334,2500393,0.0,0
2016-07-21,3.2876034912906107,3.295560382009224,3.200034843018677,3.2080001831054688,3206235,0.0,0
