Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-06-27,2.4800041127201364,2.5493209311366525,2.4684512178372,2.541619062423706,11278453,0.0,0
2016-06-28,2.518513466264968,2.5647246787257663,2.5108115975215015,2.5570228099823,12218472,0.0,0
2016-06-29,2.5799736976623535,2.587887719885529,2.556231630992828,2.5799736976623535,11423989,0.089,0
2016-06-30,2.5958015323783625,2.6432856618808867,2.5878875107946087,2.627457618713379,16231111,0.0,0
2016-07-01,2.6512000420332273,2.70659838929716,2.6432860193791203,2.682856321334839,13241059,0.0,0
2016-07-04,2.6828562148404576,2.714512304200316,2.6670279814753526,2.7065982818603516,7729826,0.0,0
2016-07-05,2.6986841382486135,2.6986841382486135,2.6511998176574707,2.6511998176574707,12687020,0.0,0
2016-07-06,2.6512000995649037,2.6986844252051503,2.6432860767390607,2.659114122390747,11575489,0.0,0
2016-07-07,2.690770088460948,2.722426176071167,2.678898961264533,2.722426176071167,9686857,0.0,0
2016-07-08,2.730340348880245,2.7382543712202096,2.6986842595203866,2.7065982818603516,5439308,0.0,0
2016-07-11,2.7540825286315402,2.7699105739593506,2.7382544833037303,2.7699105739593506,7759026,0.0,0
2016-07-12,2.8094808414355774,2.8094808414355774,2.7461686566503865,2.754082679748535,8337937,0.0,0
2016-07-13,2.7699103525422917,2.7699103525422917,2.7224262203545786,2.7303402423858643,9224626,0.0,0
2016-07-14,2.7540822473703903,2.7699102910817586,2.738254203659022,2.761996269226074,5063586,0.0,0
2016-07-15,2.7619967255732356,2.7619967255732356,2.714512586593628,2.714512586593628,12001481,0.0,0
2016-07-18,2.7303403304422167,2.761996419588301,2.7145122858691746,2.746168375015259,4023053,0.0,0
2016-07-19,2.7540825286315402,2.7699105739593506,2.7382544833037303,2.7699105739593506,5814982,0.0,0
2016-07-20,2.7699104491806126,2.8332226276397705,2.7699104491806126,2.8332226276397705,7564756,0.0,0
2016-07-21,2.849050538373191,2.849050538373191,2.793652384824674,2.8094804286956787,11825425,0.0,0
2016-07-22,2.825308732606686,2.825308732606686,2.7619965512954456,2.7699105739593506,8664673,0.0,0
2016-07-25,2.8015662728661286,2.8094802944233996,2.785738229751587,2.785738229751587,4727259,0.0,0
2016-07-26,2.769910467406458,2.8094805792038007,2.769910467406458,2.7936525344848633,9523008,0.0,0
2016-07-27,2.785738486447864,2.793652508734385,2.7303403304422167,2.746168375015259,10008748,0.0,0
2016-07-28,2.7619962692260747,2.7699102910817586,2.742211120244282,2.761996269226074,5356039,0.0,0
2016-07-29,2.7778246613608535,2.789695789975961,2.7303405242707983,2.7382545471191406,12393397,0.0,0
2016-08-01,2.7540825286315402,2.7778245966232555,2.7461685059676353,2.7699105739593506,3171703,0.0,0
2016-08-02,2.7699107487365033,2.7857387950630392,2.70659856343036,2.714512586593628,14120459,0.0,0
2016-08-03,2.6749422550201416,2.698684322594943,2.655157104365217,2.6749422550201416,15966817,0.0,0
2016-08-04,2.6828562775450755,2.694727216989886,2.647243081840283,2.6749422550201416,10975384,0.0,0
2016-08-05,2.682856094279955,2.682856094279955,2.627457751704483,2.6511998176574707,8776054,0.0,0
2016-08-08,2.6670282544653268,2.682856489450568,2.6314152446328203,2.6353721618652344,7137002,0.0,0
2016-08-09,2.6195436857879626,2.6432857513427734,2.5918447036499317,2.6432857513427734,12327062,0.0,0
2016-08-10,2.627457751704483,2.6511998176574707,2.6076727910862436,2.6511998176574707,9262365,0.0,0
2016-08-11,2.63537172949117,2.651199773194377,2.6116296639363585,2.6432857513427734,5833272,0.0,0
2016-08-12,2.659113795045981,2.6749420274343527,2.6116296639363585,2.6432857513427734,9278031,0.0,0
2016-08-15,2.6353719967250133,2.690770343988946,2.6353719967250133,2.682856321334839,7841373,0.0,0
2016-08-16,2.6907703000700094,2.70264123951482,2.6670280438100273,2.6749422550201416,7927851,0.0,0
2016-08-17,2.651199773194377,2.6749420274343527,2.63537172949117,2.6432857513427734,7917148,0.0,0
2016-08-18,2.6511996985896986,2.6511996985896986,2.579973503929568,2.5878875255584717,10451147,0.0,0
2016-08-19,2.579973503929568,2.6116295904451814,2.576016587457696,2.5878875255584717,5206638,0.0,0
2016-08-22,2.5958015323783625,2.631414723847835,2.5878875107946087,2.627457618713379,7968729,0.0,0
2016-08-23,2.635371790607976,2.635371790607976,2.6116297245025635,2.6116297245025635,5900340,0.0,0
2016-08-24,2.63537172949117,2.6432857513427734,2.607672747353139,2.6432857513427734,4985933,0.0,0
2016-08-25,2.643285976235226,2.678899171940018,2.635371953710292,2.6749422550201416,6974689,0.0,0
2016-08-26,2.6512000995649037,2.6630712281462623,2.6432860767390607,2.659114122390747,3666527,0.0,0
2016-08-29,2.643286185015257,2.6512002081652803,2.5958020461151188,2.6353721618652344,4476572,0.0,0
2016-08-30,2.6512002081652803,2.6591142313153036,2.603716069265142,2.6353721618652344,14347032,0.0,0
2016-08-31,2.6353715952959123,2.6472427218114127,2.6116295309500663,2.6195435523986816,10205846,0.0,0
2016-09-01,2.619543612074085,2.623500717231116,2.5878875255584717,2.5878875255584717,7613213,0.0,0
2016-09-02,2.5878876308859753,2.5958016528369807,2.564145565032959,2.564145565032959,8560648,0.0,0
2016-09-05,2.5720594823006646,2.5958015471873748,2.5720594823006646,2.5878875255584717,9005110,0.0,0
2016-09-06,2.5799736534351654,2.5878876755226745,2.5562315871726384,2.5720596313476562,7054372,0.0,0
2016-09-07,2.5562316677105033,2.5641456900473556,2.4929194890156867,2.500833511352539,14001308,0.0,0
2016-09-08,2.4850055102404864,2.5166616001428195,2.4770914877649033,2.5087475776672363,19278659,0.0,0
2016-09-09,2.4929194890156867,2.504790428178377,2.485005466678835,2.500833511352539,17548354,0.0,0
2016-09-12,2.453349175805872,2.453349175805872,2.409822147523586,2.4216930866241455,9039379,0.0,0
2016-09-13,2.445435108913873,2.4612631532160854,2.405864998158342,2.4137790203094482,9523783,0.0,0
2016-09-14,2.3900369974424196,2.4216930866241455,2.3583809082606937,2.4216930866241455,10468781,0.0,0
2016-09-15,2.437521239330917,2.437521239330917,2.382123080805719,2.397951126098633,14216808,0.0,0
2016-09-16,2.413779280178815,2.461263418197632,2.4058652571756793,2.461263418197632,14946960,0.0,0
2016-09-19,2.461263169465346,2.4691771916687006,2.4296070806519277,2.4335641860961914,1605560,0.0,0
2016-09-20,2.4216932604292483,2.461263374746356,2.3979511918389838,2.4533493518829346,9680376,0.0,0
2016-09-21,2.42960728329267,2.461263374746356,2.417736343340132,2.4533493518829346,9502781,0.0,0
2016-09-22,2.4612634842191166,2.477091719335161,2.4216933681419985,2.429607391357422,10223056,0.0,0
2016-09-23,2.4375212487565445,2.4850055735040857,2.4296072260794848,2.4770915508270264,9591995,0.0,0
2016-09-26,2.4770917655845865,2.5166618824005127,2.469177553536201,2.5166618824005127,9195168,0.0,0
2016-09-27,2.4929198123109573,2.5404039524900686,2.4850057889477717,2.5166618824005127,12671283,0.0,0
2016-09-28,2.5404035158841385,2.5483175378871823,2.492919383865878,2.5245754718780518,8665598,0.0,0
