Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-06-27,6.817973651477658,7.056767390923102,6.719162530184472,6.949721813201904,1243046,0.0,0
2016-06-28,6.628584480050021,6.817972226629336,6.612115570635738,6.735630035400391,1430061,0.0,0
2016-06-29,6.916783919082134,6.933252829905519,6.801504684441995,6.875613212585449,1375364,0.0,0
2016-06-30,6.916784387437499,6.990892920599055,6.826207727618343,6.842676639556885,2430551,0.0,0
2016-07-01,6.875613577815368,6.966190236312715,6.826207628001677,6.916784286499023,1940423,0.0,0
2016-07-04,6.9167835614485815,7.279091728020953,6.9167835614485815,7.2296857833862305,1310396,0.0,0
2016-07-05,7.246154341919698,7.320262862637095,7.089702845898344,7.312028408050537,1414803,0.0,0
2016-07-06,7.369668102393667,7.534353269571018,7.353199978316342,7.47671365737915,1554909,0.0,0
2016-07-07,7.600228284992291,7.690805727205012,7.493183501927849,7.534354209899902,1274854,0.0,0
2016-07-08,7.410840003333107,7.493182984149154,7.357317615499282,7.435542583465576,841790,0.0,0
2016-07-11,7.649633870545683,7.748444978490108,7.460246109972423,7.616696834564209,1037297,0.0,0
2016-07-12,7.690804285865121,7.814317957195321,7.559056160371369,7.56728982925415,1779877,0.0,0
2016-07-13,7.707272628747086,7.847255212397134,7.666101927316549,7.8143181800842285,1696278,0.0,0
2016-07-14,7.830787198944129,7.896661264495812,7.624930547774919,7.863724231719971,1406635,0.0,0
2016-07-15,7.98723861494172,8.20956419480844,7.880193052629693,8.176627159118652,1799046,0.0,0
2016-07-18,8.234266941164904,8.234266941164904,7.649633956930961,7.723742485046387,1366893,0.0,0
2016-07-19,7.723741992596935,7.9625356872545,7.476713843055802,7.690804958343506,1068158,0.0,0
2016-07-20,7.871959448380932,7.913130154376193,7.690805357934439,7.707273483276367,882011,0.0,0
2016-07-21,7.855490494701173,7.863724949967443,7.526120136859125,7.608462333679199,1203884,0.0,0
2016-07-22,7.814317269194274,7.946065383088441,7.789614694159293,7.880191326141357,1052757,0.0,0
2016-07-25,7.946066421019172,7.950183648276252,7.781381257139964,7.863724231719971,988618,0.0,0
2016-07-26,7.8554911391620035,7.954302254621036,7.806085188792017,7.913130760192871,1091684,0.0,0
2016-07-27,7.962535393970956,7.970769848551225,7.756678741149123,7.904895782470703,1400396,0.0,0
2016-07-28,7.987238947984981,8.370132494644785,7.937833785030693,8.151924133300781,1447551,0.0,0
2016-07-29,8.23426612136953,8.250735030547059,8.061346501409538,8.08604907989502,1864861,0.0,0
2016-08-01,8.226033200102338,8.390718396170666,8.143690994708653,8.193096160888672,1345290,0.0,0
2016-08-02,8.242500501282548,8.267203079544228,7.86372423171997,7.863724231719971,1037849,0.0,0
2016-08-03,7.822552251022317,7.896660766413764,7.764912643620415,7.83078670501709,1537428,0.0,0
2016-08-04,7.888428659952564,7.970771653843404,7.789617538452148,7.789617538452148,767612,0.0,0
2016-08-05,8.028410389371329,8.110753374143908,7.946067404598749,8.02017593383789,1302551,0.0,0
2016-08-08,8.077815074011024,8.242500232520362,8.044878042309156,8.11075210571289,3415260,0.0,0
2016-08-09,8.151923672902162,8.15604090046264,7.9872384968873344,8.094284057617188,914747,0.0,0
2016-08-10,8.011940617985916,8.114868945258792,7.94606655135374,8.036643981933594,917518,0.0,0
2016-08-11,7.995473961646403,8.061348040370664,7.913130970600598,8.044879913330078,1065047,0.0,0
2016-08-12,8.15192380746706,8.25896936996393,8.14369013749105,8.209564208984375,1277747,0.0,0
2016-08-15,8.135456495585068,8.209565029744356,7.970771300387184,8.061347961425781,513618,0.0,0
2016-08-16,8.061347603490699,8.398952434976476,8.061347603490699,8.267204284667969,1313086,0.0,0
2016-08-17,8.28367459233875,8.374251264622627,8.234268635005057,8.291908264160156,928096,0.0,0
2016-08-18,8.374249191112948,9.551749565653106,8.333077701075998,8.744791030883789,2873496,0.0,0
2016-08-19,8.975349554315306,9.280018084932884,8.925944398466527,9.057692527770996,1856644,0.0,0
2016-08-22,9.05769391305857,9.0988654060832,8.925945763604481,9.049459457397461,1295873,0.0,0
2016-08-23,9.05769314236111,9.485875376934807,8.991819073239133,9.2635498046875,2153647,0.0,0
2016-08-24,9.288253249950415,9.370596236667652,9.164739555155482,9.247081756591797,1816591,0.0,0
2016-08-25,9.057693066183703,9.345892705129156,9.028873259345325,9.098864555358887,1783632,0.0,0
2016-08-26,9.34589234937354,9.34589234937354,9.131801242036728,9.271783828735352,1589253,0.0,0
2016-08-29,9.280018574861112,9.411766711121077,9.08239558519033,9.148269653320312,2370706,0.0,0
