Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-06-27,4.650539517356007,4.80208490510244,4.641068184669094,4.754726886749268,603614,0.0,0
2016-06-28,4.660011687672338,4.745255947113037,4.650539902561339,4.745255947113037,727500,0.0,0
2016-06-29,4.79261313842919,4.85891427403994,4.764198688624252,4.802084922790527,922499,0.0,0
2016-06-30,4.8873292095703595,4.934687232804633,4.877857875907254,4.896800994873047,589090,0.0,0
2016-07-01,4.877857875907254,5.019931493970491,4.868386090604567,4.896800994873047,730593,0.0,0
2016-07-04,4.906271637399956,4.906271637399956,4.811556055913377,4.830499172210693,769729,0.0,0
2016-07-05,4.830499354802716,4.839971139129164,4.735783769735905,4.754726886749268,1166656,0.0,0
2016-07-06,4.754727186711325,4.811556541336612,4.721576842756465,4.78314208984375,1205747,0.0,0
2016-07-07,4.830499852672982,4.896800994873047,4.764199162112497,4.896800994873047,617001,0.0,0
2016-07-08,4.887329293261785,4.896801078726669,4.773670577520718,4.811556816101074,657940,0.0,0
2016-07-11,4.849442110861959,4.929950465086227,4.849442110861959,4.906271457672119,342287,0.0,0
2016-07-12,4.925215151370274,4.991516289583942,4.896800700449813,4.963101387023926,880815,0.0,0
2016-07-13,5.000988761768547,5.000988761768547,4.906272707974901,4.934687614440918,510749,0.0,0
2016-07-14,5.000988375421885,5.048345947020527,4.967837578499296,4.991516590118408,404295,0.0,0
2016-07-15,5.057818406288276,5.057818406288276,4.991517255247921,5.010460376739502,367327,0.0,0
2016-07-18,5.0199313057606965,5.090967886309185,5.000988187505128,5.067288875579834,302006,0.0,0
2016-07-19,5.076760392798135,5.133589744567871,5.038874158284976,5.133589744567871,286166,0.0,0
2016-07-20,5.209362805030261,5.266192163252022,5.1525334468085,5.2377777099609375,619908,0.0,0
2016-07-21,5.237777032925713,5.3040777164612765,5.218833915967047,5.266191482543945,412357,0.0,0
2016-07-22,5.28513480828192,5.332492828369141,5.237777239834251,5.332492828369141,451324,0.0,0
2016-07-25,5.37985029546021,5.389322079955026,5.266191591359677,5.275663375854492,589060,0.0,0
2016-07-26,5.304078008836804,5.370379147666604,5.266191772831077,5.341964244842529,744123,0.0,0
2016-07-27,5.3798505790086795,5.540867310790696,5.370379245654214,5.398793697357178,879466,0.0,0
2016-07-28,5.4177374839782715,5.488774525277163,5.398794363293158,5.4177374839782715,801148,0.0,0
2016-07-29,5.351436127305716,5.398793697357178,5.275663653911724,5.398793697357178,570117,0.0,0
2016-08-01,5.3798505790086795,5.427208600699708,5.360907460660181,5.398793697357178,247467,0.0,0
2016-08-02,5.4177371265472605,5.488774163159539,5.389322673214023,5.47456693649292,540043,0.0,0
2016-08-03,5.47456693649292,5.507717282594895,5.4508879242888275,5.47456693649292,496427,0.0,0
2016-08-04,5.493510335116011,5.502981669495238,5.379851161087968,5.408266067504883,543974,0.0,0
2016-08-05,5.4177371972425075,5.465095222268661,5.408265863221036,5.436680316925049,240054,0.0,0
2016-08-08,5.465095222268661,5.484038341951202,5.408265863221036,5.436680316925049,240726,0.0,0
2016-08-09,5.436680222470699,5.436680222470699,5.313550172493182,5.3798508644104,338042,0.0,0
2016-08-10,5.379850957877424,5.45562388824719,5.351436504173411,5.436680316925049,360565,0.0,0
2016-08-11,5.436680434362058,5.4935102462768555,5.427209100135998,5.4935102462768555,323607,0.0,0
2016-08-12,5.49350977239675,5.588225364685059,5.465094868890473,5.588225364685059,629804,0.0,0
2016-08-15,5.607168853595253,5.6545264270484275,5.5598108285024805,5.57875394821167,239429,0.0,0
2016-08-16,5.578753579636444,5.616639816551767,5.5408673427211195,5.588225364685059,167364,0.0,0
2016-08-17,5.588225350487419,5.588225350487419,5.521924210234265,5.540867328643799,318549,0.0,0
2016-08-18,5.5787543432809645,5.588226129626119,5.531396766474081,5.5692830085754395,368321,0.0,0
2016-08-19,5.569282614176874,5.5882257338860635,5.540867708793291,5.57875394821167,196230,0.0,0
2016-08-22,5.58822507225193,5.58822507225193,5.512452602386475,5.512452602386475,252240,0.0,0
2016-08-23,5.5503398875247605,5.607169250676799,5.512453645423401,5.5692830085754395,271343,0.0,0
2016-08-24,5.588225271134687,5.635582840666261,5.559810368104093,5.6261115074157715,278785,0.0,0
2016-08-25,5.54086799457866,5.626112263486517,5.536132101497196,5.559811115264893,338816,0.0,0
2016-08-26,5.474567126185126,5.502981580502916,5.3987941941786,5.4935102462768555,337999,0.0,0
2016-08-29,5.493509865617014,5.564546448128785,5.488773973012342,5.550339221954346,359362,0.0,0
2016-08-30,5.63558292069147,5.63558292069147,5.540867328643799,5.540867328643799,313036,0.0,0
2016-08-31,5.5408674367450015,5.569282340733456,5.48403808040767,5.550339221954346,351838,0.0,0
2016-09-01,5.512453255049306,5.616640187630049,5.512453255049306,5.57875394821167,351576,0.0,0
2016-09-02,5.502981091824731,5.588225350487419,5.502981091824731,5.540867328643799,449602,0.0,0
2016-09-05,5.5408674367450015,5.592961352117239,5.507717091791452,5.550339221954346,266871,0.0,0
2016-09-06,5.54086790349995,5.550339689507183,5.436680515618453,5.502981662750244,289304,0.0,0
2016-09-07,5.455624006093396,5.550339606552044,5.455624006093396,5.4935102462768555,359784,0.0,0
2016-09-08,5.474567494939439,5.521925072538856,5.398794557829022,5.484038829803467,460864,0.0,0
2016-09-09,5.3987939837638335,5.4177371031172665,5.323021506350102,5.3798508644104,379125,0.0,0
2016-09-12,5.285134390993913,5.285134390993913,5.152532577514649,5.152532577514648,1269099,0.0,0
2016-09-13,5.209362506866456,5.21883429184775,5.143061366916093,5.209362506866455,492164,0.0,0
2016-09-14,5.209362506866456,5.209362506866456,5.124118248593071,5.209362506866455,466112,0.0,0
2016-09-15,5.1714768409729,5.190419961386589,5.109911586718507,5.1714768409729,697794,0.0,0
2016-09-16,5.152533720559211,5.209363081800278,5.152533720559211,5.1714768409729,1254062,0.0,0
2016-09-19,5.171476377566634,5.266191971147794,5.171476377566634,5.218834400177002,142721,0.0,0
