,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,325660000.0,327256000.0,308807000.0,70392000.0
Total Liab,794036000.0,669861000.0,861925000.0,395041000.0
Total Stockholder Equity,1419491000.0,1406499000.0,1324019000.0,204746000.0
Other Current Liab,133525000.0,72941000.0,110245000.0,51659000.0
Total Assets,2213527000.0,2076360000.0,2185944000.0,599787000.0
Common Stock,2330533000.0,2329126000.0,2336618000.0,1261371000.0
Other Current Assets,16066000.0,12184000.0,20707000.0,6771000.0
Retained Earnings,173186000.0,158434000.0,80346000.0,48264000.0
Other Liab,74877000.0,30387000.0,21589000.0,16600000.0
Good Will,897350000.0,901428000.0,888016000.0,86857000.0
Treasury Stock,-1084228000.0,-1081061000.0,-1092945000.0,-1104889000.0
Other Assets,39025000.0,15378000.0,18010000.0,18292000.0
Cash,82166000.0,69279000.0,274331000.0,34996000.0
Total Current Liabilities,241236000.0,143588000.0,180666000.0,117902000.0
Deferred Long Term Asset Charges,36973000.0,15378000.0,18010000.0,18292000.0
Other Stockholder Equity,-1084228000.0,-1081061000.0,-1092945000.0,-1104889000.0
Property Plant Equipment,364934000.0,289489000.0,268517000.0,111509000.0
Total Current Assets,586558000.0,542809000.0,702594000.0,312737000.0
Net Tangible Assets,196481000.0,177815000.0,127196000.0,47497000.0
Net Receivables,272876000.0,232256000.0,204916000.0,109727000.0
Long Term Debt,384377000.0,495886000.0,659670000.0,260539000.0
Inventory,215450000.0,229090000.0,202640000.0,161243000.0
Accounts Payable,75711000.0,63179000.0,61089000.0,50584000.0
Short Long Term Debt,,,2675000.0,423000.0
