,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,124300000.0,245300000.0,207700000.0,221500000.0
Total Liab,70210700000.0,66803700000.0,65819500000.0,65989900000.0
Total Stockholder Equity,5798200000.0,5631600000.0,5620300000.0,5425600000.0
Deferred Long Term Liab,37100000.0,50600000.0,80700000.0,56300000.0
Total Assets,76008900000.0,72435300000.0,71439800000.0,71415500000.0
Common Stock,4909300000.0,4575900000.0,4529900000.0,4456700000.0
Other Current Assets,163000000.0,201800000.0,261800000.0,311800000.0
Retained Earnings,892500000.0,1064600000.0,1116200000.0,1004900000.0
Other Liab,87200000.0,103800000.0,253600000.0,245400000.0
Good Will,1440300000.0,1440300000.0,1442300000.0,1442300000.0
Treasury Stock,-3600000.0,-8900000.0,-25800000.0,-36000000.0
Other Assets,66174900000.0,62859300000.0,62706800000.0,61628000000.0
Cash,1226700000.0,1142600000.0,1320400000.0,1274400000.0
Total Current Liabilities,64984700000.0,61776200000.0,60431000000.0,60247300000.0
Deferred Long Term Asset Charges,88300000.0,5300000.0,117000000.0,110800000.0
Short Long Term Debt,147600000.0,85400000.0,,
Other Stockholder Equity,-3600000.0,-8900000.0,-25800000.0,-36000000.0
Property Plant Equipment,252300000.0,63100000.0,69900000.0,77800000.0
Total Current Assets,7162900000.0,7722200000.0,6415900000.0,7486200000.0
Long Term Investments,854200000.0,105100000.0,597200000.0,559700000.0
Net Tangible Assets,4233600000.0,3946000000.0,3970300000.0,3761800000.0
Short Term Investments,106700000.0,206300000.0,155300000.0,71200000.0
Net Receivables,108600000.0,153400000.0,116200000.0,102800000.0
Long Term Debt,4917400000.0,4923700000.0,5134900000.0,5497200000.0
Accounts Payable,64182600000.0,60596900000.0,59529500000.0,59294100000.0
Other Current Liab,,6400000.0,51500000.0,21500000.0
