,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,75000000.0,37000000.0,37000000.0,39000000.0
Total Liab,5862000000.0,4930000000.0,5541000000.0,7287000000.0
Total Stockholder Equity,5191000000.0,6161000000.0,5836000000.0,5023000000.0
Minority Interest,2000000.0,2000000.0,2000000.0,3000000.0
Other Current Liab,38000000.0,264000000.0,244000000.0,246000000.0
Total Assets,11055000000.0,11093000000.0,11379000000.0,12313000000.0
Common Stock,6219000000.0,6219000000.0,6219000000.0,5953000000.0
Other Current Assets,30000000.0,72000000.0,78000000.0,651000000.0
Retained Earnings,-1157000000.0,163000000.0,-42000000.0,-781000000.0
Other Liab,954000000.0,587000000.0,517000000.0,1568000000.0
Good Will,60000000.0,60000000.0,60000000.0,60000000.0
Treasury Stock,129000000.0,-221000000.0,-341000000.0,-149000000.0
Other Assets,437000000.0,1408000000.0,1333000000.0,2581000000.0
Cash,637000000.0,962000000.0,1031000000.0,207000000.0
Total Current Liabilities,1199000000.0,2112000000.0,913000000.0,1013000000.0
Short Long Term Debt,455000000.0,1236000000.0,,
Other Stockholder Equity,129000000.0,-221000000.0,-341000000.0,-149000000.0
Property Plant Equipment,8883000000.0,7542000000.0,7720000000.0,7693000000.0
Total Current Assets,1343000000.0,1773000000.0,1922000000.0,1689000000.0
Long Term Investments,257000000.0,273000000.0,307000000.0,251000000.0
Net Tangible Assets,5056000000.0,6064000000.0,5739000000.0,4924000000.0
Net Receivables,364000000.0,478000000.0,587000000.0,681000000.0
Long Term Debt,3629000000.0,2168000000.0,4082000000.0,4668000000.0
Inventory,312000000.0,261000000.0,226000000.0,150000000.0
Accounts Payable,414000000.0,387000000.0,423000000.0,487000000.0
Deferred Long Term Asset Charges,,,33000000.0,1219000000.0
