,2020-09-30,2019-09-30,2018-09-30,2017-09-30
Intangible Assets,3100000000.0,3058000000.0,2873000000.0,2640000000.0
Total Liab,843872000000.0,841119000000.0,815019000000.0,790533000000.0
Total Stockholder Equity,68023000000.0,65454000000.0,64521000000.0,61288000000.0
Minority Interest,51000000.0,53000000.0,52000000.0,54000000.0
Other Current Liab,8271000000.0,8539000000.0,7497000000.0,3599000000.0
Total Assets,911946000000.0,906626000000.0,879592000000.0,851875000000.0
Common Stock,40509000000.0,37508000000.0,36054000000.0,34889000000.0
Other Current Assets,5683000000.0,7074000000.0,6063000000.0,7075000000.0
Retained Earnings,26533000000.0,27188000000.0,27883000000.0,26100000000.0
Other Liab,13241000000.0,21955000000.0,19370000000.0,11645000000.0
Good Will,8397000000.0,8895000000.0,8890000000.0,9012000000.0
Treasury Stock,981000000.0,758000000.0,584000000.0,299000000.0
Other Assets,703811000000.0,729943000000.0,723894000000.0,701566000000.0
Cash,30129000000.0,20059000000.0,26788000000.0,18397000000.0
Total Current Liabilities,704393000000.0,672814000000.0,661100000000.0,642077000000.0
Deferred Long Term Asset Charges,3064000000.0,2048000000.0,1180000000.0,1112000000.0
Short Long Term Debt,33916000000.0,31095000000.0,29046000000.0,26681000000.0
Other Stockholder Equity,1544000000.0,1311000000.0,1077000000.0,794000000.0
Property Plant Equipment,3910000000.0,1155000000.0,1329000000.0,1487000000.0
Total Current Assets,98518000000.0,87192000000.0,78293000000.0,73823000000.0
Long Term Investments,94210000000.0,76383000000.0,64313000000.0,63347000000.0
Net Tangible Assets,56526000000.0,53501000000.0,52758000000.0,49636000000.0
Short Term Investments,20401000000.0,6833000000.0,1379000000.0,6887000000.0
Net Receivables,1162000000.0,1157000000.0,1185000000.0,1351000000.0
Long Term Debt,123881000000.0,146350000000.0,134549000000.0,136811000000.0
Accounts Payable,592381000000.0,564401000000.0,560695000000.0,537808000000.0
Deferred Long Term Liab,,,,86000000.0
