,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,232100000.0,182100000.0,123822000.0,78423000.0
Total Liab,273500000.0,364000000.0,185071000.0,62464000.0
Total Stockholder Equity,1003400000.0,766600000.0,351736000.0,212126000.0
Other Current Liab,106900000.0,146000000.0,66735000.0,31691000.0
Total Assets,1276900000.0,1130600000.0,537226000.0,276226000.0
Common Stock,779800000.0,668500000.0,288847000.0,166606000.0
Other Current Assets,4900000.0,700000.0,1501000.0,443000.0
Retained Earnings,261200000.0,123800000.0,85095000.0,53855000.0
Other Liab,80900000.0,194300000.0,104093000.0,18914000.0
Good Will,652900000.0,601600000.0,236523000.0,55297000.0
Treasury Stock,-37600000.0,-25700000.0,-22206000.0,-8335000.0
Other Assets,12600000.0,7200000.0,1811000.0,2909000.0
Cash,223700000.0,260100000.0,121824000.0,101603000.0
Total Current Liabilities,157200000.0,169000000.0,79570000.0,42327000.0
Deferred Long Term Asset Charges,10400000.0,6500000.0,1650000.0,1554000.0
Other Stockholder Equity,-5500000.0,200000.0,-8640000.0,-1568000.0
Property Plant Equipment,70000000.0,15800000.0,14291000.0,16838000.0
Total Current Assets,309300000.0,323900000.0,160779000.0,122583000.0
Net Tangible Assets,118400000.0,-17100000.0,-8609000.0,78406000.0
Short Term Investments,1600000.0,1200000.0,893000.0,486000.0
Net Receivables,66600000.0,58500000.0,34371000.0,19048000.0
Accounts Payable,19900000.0,7800000.0,2573000.0,1811000.0
Short Long Term Debt,,200000.0,621000.0,219000.0
Long Term Debt,,500000.0,1219000.0,846000.0
Minority Interest,,,419000.0,1636000.0
Long Term Investments,,,,176000.0
