,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,512546000.0,577898000.0,654867000.0,737014000.0
Total Liab,1931116000.0,1838566000.0,1848049000.0,1868472000.0
Total Stockholder Equity,2161299000.0,2368013000.0,2353744000.0,2303124000.0
Deferred Long Term Liab,9630000.0,8160000.0,15521000.0,18352000.0
Other Current Liab,116777000.0,102989000.0,179925000.0,174262000.0
Total Assets,4092415000.0,4206579000.0,4201793000.0,4171596000.0
Common Stock,3778039000.0,3786691000.0,3786465000.0,3792929000.0
Other Current Assets,38418000.0,54179000.0,81504000.0,82272000.0
Retained Earnings,-1623437000.0,-1445271000.0,-1433368000.0,-1494413000.0
Other Liab,372538000.0,362986000.0,386613000.0,404361000.0
Good Will,1267522000.0,1466265000.0,1453584000.0,1475096000.0
Treasury Stock,6697000.0,26593000.0,647000.0,4608000.0
Other Assets,119337000.0,72450000.0,76297000.0,89022000.0
Cash,59604000.0,87199000.0,57914000.0,50194000.0
Total Current Liabilities,435468000.0,409509000.0,411997000.0,396750000.0
Deferred Long Term Asset Charges,90781000.0,44836000.0,48429000.0,61745000.0
Short Long Term Debt,60795000.0,58304000.0,8096000.0,8986000.0
Other Stockholder Equity,8524000.0,37532000.0,11658000.0,22703000.0
Property Plant Equipment,1910744000.0,1768274000.0,1672724000.0,1542979000.0
Total Current Assets,282266000.0,321692000.0,344321000.0,327485000.0
Net Tangible Assets,381231000.0,323850000.0,245293000.0,91014000.0
Net Receivables,153290000.0,152620000.0,171975000.0,173384000.0
Long Term Debt,966443000.0,1054258000.0,1038567000.0,1051622000.0
Accounts Payable,64717000.0,94206000.0,48328000.0,60413000.0
