,2017-06-30,2016-06-30,2015-06-30,2014-06-30
Intangible Assets,65400000.0,69743000.0,78260000.0,87577000.0
Total Liab,150766000.0,104494000.0,77968000.0,68964000.0
Total Stockholder Equity,1722271000.0,1311084000.0,1200461000.0,917088000.0
Other Current Liab,97054000.0,57840000.0,51317000.0,40879000.0
Total Assets,1873037000.0,1415578000.0,1278429000.0,986052000.0
Common Stock,1741809000.0,1457395000.0,1435679000.0,1177434000.0
Retained Earnings,25526000.0,-100778000.0,-190557000.0,-216256000.0
Other Liab,21459000.0,15920000.0,6160000.0,6724000.0
Treasury Stock,-45064000.0,-45533000.0,-44661000.0,-44090000.0
Other Assets,41932000.0,,7760000.0,14821000.0
Cash,174418000.0,145358000.0,151593000.0,50184000.0
Total Current Liabilities,129307000.0,88574000.0,71808000.0,62240000.0
Deferred Long Term Asset Charges,1582000.0,,7307000.0,8002000.0
Other Stockholder Equity,-45064000.0,-45533000.0,-44661000.0,-44090000.0
Property Plant Equipment,18764000.0,14855000.0,11931000.0,57760000.0
Total Current Assets,240621000.0,194045000.0,201078000.0,128759000.0
Long Term Investments,1506320000.0,1136935000.0,979400000.0,697135000.0
Net Tangible Assets,1656871000.0,1241341000.0,1122201000.0,829511000.0
Net Receivables,65474000.0,48458000.0,38392000.0,66660000.0
Accounts Payable,1137000.0,421000.0,497000.0,17000.0
Deferred Long Term Liab,,,453000.0,319000.0
Other Current Assets,,,10876000.0,11592000.0
