,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,22946000.0,21350000.0,22200000.0,22200000.0
Total Liab,1962447000.0,1322932000.0,1143104000.0,674744000.0
Total Stockholder Equity,3249590000.0,3522200000.0,3482812000.0,3292296000.0
Other Current Liab,140489000.0,167581000.0,183713000.0,106340000.0
Total Assets,5212037000.0,4845132000.0,4625916000.0,3967040000.0
Common Stock,3003964000.0,2980933000.0,2993458000.0,3136941000.0
Other Current Assets,8286000.0,47000.0,2595000.0,2413000.0
Retained Earnings,225150000.0,526337000.0,474384000.0,146246000.0
Other Liab,707075000.0,650287000.0,301194000.0,84574000.0
Treasury Stock,20476000.0,14930000.0,14970000.0,9109000.0
Other Assets,9708000.0,10518000.0,11732000.0,43582000.0
Cash,106760000.0,119535000.0,111777000.0,87138000.0
Total Current Liabilities,312364000.0,339116000.0,359269000.0,215455000.0
Short Long Term Debt,-424000.0,5336000.0,6026000.0,6460000.0
Other Stockholder Equity,20476000.0,14930000.0,14970000.0,9109000.0
Property Plant Equipment,4746337000.0,4388961000.0,4255310000.0,3599248000.0
Total Current Assets,433009000.0,424266000.0,336637000.0,301973000.0
Long Term Investments,37000.0,37000.0,37000.0,37000.0
Net Tangible Assets,3226644000.0,3500850000.0,3460612000.0,3270096000.0
Net Receivables,142370000.0,155745000.0,97698000.0,113278000.0
Long Term Debt,678380000.0,168537000.0,290101000.0,357362000.0
Inventory,175593000.0,148939000.0,124567000.0,99144000.0
Accounts Payable,59892000.0,63157000.0,47295000.0,64902000.0
Deferred Long Term Asset Charges,,,,32729000.0
