,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,1159700000.0,1183900000.0,1205000000.0,1313500000.0
Total Liab,2411500000.0,2536900000.0,3013800000.0,3432900000.0
Total Stockholder Equity,4754300000.0,5096900000.0,5157900000.0,5094900000.0
Other Current Liab,291700000.0,336300000.0,381100000.0,169700000.0
Total Assets,7165800000.0,7633800000.0,8171700000.0,8552600000.0
Common Stock,-203300000.0,-203300000.0,-71900000.0,-53200000.0
Retained Earnings,4954500000.0,5298800000.0,5306000000.0,5153100000.0
Other Liab,619800000.0,680800000.0,701100000.0,703200000.0
Good Will,243200000.0,295400000.0,338400000.0,346500000.0
Treasury Stock,3100000.0,1400000.0,-76200000.0,-5000000.0
Other Assets,248800000.0,401300000.0,483600000.0,574300000.0
Cash,286900000.0,1126000000.0,1844600000.0,1771200000.0
Total Current Liabilities,669900000.0,1060600000.0,843600000.0,1132100000.0
Deferred Long Term Asset Charges,170700000.0,159500000.0,266900000.0,354700000.0
Short Long Term Debt,3400000.0,287600000.0,25700000.0,338400000.0
Other Stockholder Equity,3100000.0,1400000.0,-60500000.0,14400000.0
Property Plant Equipment,4871200000.0,4259000000.0,3880700000.0,3959200000.0
Total Current Assets,456900000.0,1285000000.0,2076200000.0,2058800000.0
Long Term Investments,186000000.0,209200000.0,187800000.0,300300000.0
Net Tangible Assets,3351400000.0,3617600000.0,3614500000.0,3434900000.0
Net Receivables,111200000.0,98700000.0,172300000.0,225300000.0
Long Term Debt,1070300000.0,795500000.0,1469100000.0,1466700000.0
Inventory,17200000.0,16700000.0,17300000.0,17500000.0
Accounts Payable,190100000.0,278300000.0,250500000.0,451000000.0
Other Current Assets,,5500000.0,9200000.0,9400000.0
Minority Interest,,,,24800000.0
