,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,602000000.0,563000000.0,508000000.0,498000000.0
Total Liab,12392000000.0,12594000000.0,12429000000.0,13781000000.0
Total Stockholder Equity,12680000000.0,13129000000.0,11804000000.0,11396000000.0
Minority Interest,21000000.0,20000000.0,24000000.0,22000000.0
Other Current Liab,1103000000.0,1018000000.0,1117000000.0,1416000000.0
Total Assets,25093000000.0,25743000000.0,24257000000.0,25199000000.0
Common Stock,7163000000.0,7163000000.0,7150000000.0,7150000000.0
Other Current Assets,748000000.0,611000000.0,445000000.0,2392000000.0
Retained Earnings,4819000000.0,4915000000.0,4025000000.0,3807000000.0
Other Liab,2130000000.0,1460000000.0,1308000000.0,1463000000.0
Good Will,4818000000.0,4818000000.0,4820000000.0,4827000000.0
Treasury Stock,698000000.0,1051000000.0,629000000.0,439000000.0
Other Assets,674000000.0,864000000.0,791000000.0,531000000.0
Cash,1240000000.0,1546000000.0,150000000.0,117000000.0
Total Current Liabilities,4637000000.0,4267000000.0,4449000000.0,3854000000.0
Deferred Long Term Asset Charges,315000000.0,380000000.0,277000000.0,35000000.0
Short Long Term Debt,1400000000.0,1054000000.0,1088000000.0,361000000.0
Other Stockholder Equity,716000000.0,1089000000.0,629000000.0,439000000.0
Property Plant Equipment,4521000000.0,3695000000.0,4059000000.0,4572000000.0
Total Current Assets,4666000000.0,5163000000.0,3766000000.0,5011000000.0
Long Term Investments,9812000000.0,10640000000.0,10313000000.0,9760000000.0
Net Tangible Assets,7260000000.0,7748000000.0,6476000000.0,6071000000.0
Net Receivables,2048000000.0,2324000000.0,2537000000.0,2278000000.0
Long Term Debt,5184000000.0,6861000000.0,6666000000.0,8457000000.0
Inventory,164000000.0,137000000.0,196000000.0,138000000.0
Accounts Payable,1827000000.0,2005000000.0,2068000000.0,1892000000.0
Short Term Investments,,,208000000.0,86000000.0
