,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,4558000.0,4363000.0,4080000.0,2192000.0
Total Liab,319255000.0,219116000.0,160509000.0,102448000.0
Total Stockholder Equity,1134062000.0,787854000.0,555709000.0,241482000.0
Deferred Long Term Liab,957000.0,665000.0,803000.0,1048000.0
Other Current Liab,20101000.0,45141000.0,51455000.0,30998000.0
Total Assets,1453317000.0,1006970000.0,716218000.0,343930000.0
Common Stock,146933000.0,144495000.0,141566000.0,134302000.0
Retained Earnings,964279000.0,578442000.0,290701000.0,95017000.0
Other Liab,392000.0,227000.0,120000.0,100000.0
Good Will,8125000.0,7957000.0,10209000.0,10041000.0
Treasury Stock,22850000.0,64917000.0,123442000.0,12163000.0
Other Assets,29158000.0,8348000.0,5664000.0,3002000.0
Cash,413032000.0,193472000.0,154750000.0,91020000.0
Total Current Liabilities,305427000.0,218889000.0,160389000.0,102348000.0
Deferred Long Term Asset Charges,28201000.0,7683000.0,4861000.0,1954000.0
Other Stockholder Equity,32881000.0,64917000.0,123442000.0,12163000.0
Property Plant Equipment,30350000.0,10296000.0,9701000.0,8358000.0
Total Current Assets,1128546000.0,689199000.0,499702000.0,258288000.0
Long Term Investments,252580000.0,286807000.0,186862000.0,62049000.0
Net Tangible Assets,1121379000.0,775534000.0,541420000.0,229249000.0
Short Term Investments,441146000.0,271333000.0,185705000.0,30000000.0
Net Receivables,70700000.0,66248000.0,59131000.0,72874000.0
Inventory,147332000.0,108453000.0,64101000.0,28437000.0
Accounts Payable,129951000.0,84152000.0,66076000.0,34084000.0
