,2020-07-31,2019-07-31,2018-07-31,2017-07-31
Intangible Assets,17318000.0,20709000.0,12071000.0,9447000.0
Total Liab,1428922000.0,925626000.0,804059000.0,752063000.0
Total Stockholder Equity,2404011000.0,2167358000.0,2071078000.0,1967840000.0
Other Current Liab,23767000.0,84106000.0,24553000.0,11049000.0
Total Assets,3832933000.0,3092984000.0,2875137000.0,2719903000.0
Common Stock,366455000.0,363515000.0,357387000.0,353234000.0
Retained Earnings,1878879000.0,1656999000.0,1540338000.0,1441471000.0
Other Liab,464735000.0,331389000.0,300377000.0,276322000.0
Good Will,161205000.0,157943000.0,204059000.0,203393000.0
Treasury Stock,158677000.0,146844000.0,173353000.0,173135000.0
Other Assets,7029000.0,7248000.0,7356000.0,7300000.0
Cash,187109000.0,74881000.0,21167000.0,19641000.0
Total Current Liabilities,232882000.0,261798000.0,177655000.0,160215000.0
Short Long Term Debt,134000.0,642000.0,501000.0,
Other Stockholder Equity,169117000.0,159130000.0,184867000.0,185555000.0
Property Plant Equipment,763544000.0,597571000.0,510493000.0,498755000.0
Total Current Assets,637416000.0,495024000.0,368473000.0,356979000.0
Long Term Investments,2246421000.0,1814489000.0,1772685000.0,1644029000.0
Net Tangible Assets,2225488000.0,1988706000.0,1854948000.0,1755000000.0
Net Receivables,163649000.0,147091000.0,122216000.0,133225000.0
Long Term Debt,648321000.0,332439000.0,326027000.0,315526000.0
Inventory,278148000.0,247106000.0,214487000.0,195720000.0
Accounts Payable,128466000.0,128276000.0,107909000.0,110102000.0
Other Current Assets,,15358000.0,376000.0,
