,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,980000000.0,1078000000.0,214000000.0,169800000.0
Total Liab,5214000000.0,5273000000.0,2263000000.0,2359500000.0
Total Stockholder Equity,5881000000.0,5998000000.0,2224000000.0,1873700000.0
Minority Interest,59000000.0,35000000.0,-11200000.0,-5400000.0
Other Current Liab,533000000.0,348000000.0,165100000.0,163900000.0
Total Assets,11154000000.0,11306000000.0,4475800000.0,4227800000.0
Common Stock,5301000000.0,5283000000.0,1589900000.0,1268500000.0
Other Current Assets,381000000.0,135000000.0,170000000.0,105600000.0
Retained Earnings,922000000.0,959000000.0,910500000.0,875600000.0
Other Liab,425000000.0,390000000.0,107400000.0,114700000.0
Good Will,5422000000.0,5447000000.0,2068000000.0,1832800000.0
Treasury Stock,-342000000.0,-244000000.0,-276400000.0,-270400000.0
Other Assets,558000000.0,588000000.0,303000000.0,387400000.0
Cash,467000000.0,457000000.0,261600000.0,226200000.0
Total Current Liabilities,3127000000.0,2910000000.0,1192500000.0,1414700000.0
Deferred Long Term Asset Charges,322000000.0,303000000.0,201600000.0,258100000.0
Short Long Term Debt,473000000.0,165000000.0,35900000.0,272500000.0
Other Stockholder Equity,-342000000.0,-244000000.0,-276400000.0,-270400000.0
Property Plant Equipment,783000000.0,462000000.0,54300000.0,52300000.0
Total Current Assets,3213000000.0,3518000000.0,1755200000.0,1708200000.0
Long Term Investments,198000000.0,213000000.0,81300000.0,77300000.0
Net Tangible Assets,-521000000.0,-527000000.0,-58000000.0,-128900000.0
Net Receivables,2263000000.0,2784000000.0,1221700000.0,1265600000.0
Long Term Debt,1380000000.0,1973000000.0,963100000.0,830100000.0
Accounts Payable,1470000000.0,2019000000.0,789200000.0,781600000.0
