,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,7000000.0,6000000.0,4000000.0,7000000.0
Total Liab,10154000000.0,9093000000.0,8117000000.0,9381000000.0
Total Stockholder Equity,13231000000.0,10588000000.0,9719000000.0,9720000000.0
Minority Interest,13000000.0,13000000.0,13000000.0,14000000.0
Other Current Liab,2068000000.0,2056000000.0,720000000.0,1673000000.0
Total Assets,23398000000.0,19694000000.0,17849000000.0,19115000000.0
Common Stock,1195000000.0,1195000000.0,1296000000.0,1296000000.0
Other Current Assets,71000000.0,43000000.0,92000000.0,38000000.0
Retained Earnings,12002000000.0,9365000000.0,8386000000.0,8392000000.0
Other Liab,2432000000.0,2581000000.0,3000000000.0,2829000000.0
Treasury Stock,34000000.0,28000000.0,37000000.0,32000000.0
Other Assets,21000000.0,5000000.0,6000000.0,10000000.0
Cash,4855000000.0,1874000000.0,863000000.0,1838000000.0
Total Current Liabilities,2795000000.0,2646000000.0,1239000000.0,2202000000.0
Short Long Term Debt,41000000.0,38000000.0,34000000.0,79000000.0
Other Stockholder Equity,62000000.0,42000000.0,46000000.0,39000000.0
Property Plant Equipment,17073000000.0,16071000000.0,16189000000.0,16493000000.0
Total Current Assets,6297000000.0,3612000000.0,1650000000.0,2605000000.0
Net Tangible Assets,13224000000.0,10582000000.0,9715000000.0,9713000000.0
Net Receivables,543000000.0,923000000.0,199000000.0,141000000.0
Long Term Debt,4193000000.0,3341000000.0,3346000000.0,3574000000.0
Inventory,828000000.0,772000000.0,496000000.0,588000000.0
Accounts Payable,281000000.0,315000000.0,272000000.0,234000000.0
