,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,2755000000.0,2637000000.0,2779000000.0,3119000000.0
Capital Surplus,4314000000.0,4313000000.0,4312000000.0,4306000000.0
Total Liab,45487000000.0,42560000000.0,41126000000.0,44611000000.0
Total Stockholder Equity,47054000000.0,40532000000.0,43686000000.0,44711000000.0
Minority Interest,4849000000.0,4710000000.0,6137000000.0,6404000000.0
Other Current Liab,4532000000.0,4593000000.0,4960000000.0,4950000000.0
Total Assets,97390000000.0,87802000000.0,90949000000.0,95726000000.0
Common Stock,3988000000.0,3655000000.0,3688000000.0,4360000000.0
Other Current Assets,134000000.0,58000000.0,822000000.0,523000000.0
Retained Earnings,26792000000.0,23387000000.0,27025000000.0,23761000000.0
Other Liab,20633000000.0,18342000000.0,17821000000.0,18638000000.0
Good Will,946000000.0,922000000.0,912000000.0,1037000000.0
Treasury Stock,11960000000.0,9177000000.0,8661000000.0,12284000000.0
Other Assets,5891000000.0,5309000000.0,5388000000.0,5586000000.0
Cash,10381000000.0,8027000000.0,10773000000.0,10550000000.0
Total Current Liabilities,11607000000.0,11125000000.0,10865000000.0,11349000000.0
Deferred Long Term Asset Charges,3385000000.0,3102000000.0,3137000000.0,3395000000.0
Short Long Term Debt,351000000.0,720000000.0,306000000.0,545000000.0
Other Stockholder Equity,11960000000.0,9177000000.0,8661000000.0,12284000000.0
Property Plant Equipment,62882000000.0,57372000000.0,56361000000.0,62093000000.0
Total Current Assets,20855000000.0,17303000000.0,20902000000.0,19172000000.0
Long Term Investments,4061000000.0,4259000000.0,4607000000.0,4719000000.0
Net Tangible Assets,43353000000.0,36973000000.0,39995000000.0,40555000000.0
Short Term Investments,139000000.0,28000000.0,82000000.0,97000000.0
Net Receivables,3441000000.0,2924000000.0,3070000000.0,3293000000.0
Long Term Debt,12302000000.0,12086000000.0,12401000000.0,14575000000.0
Inventory,3917000000.0,3463000000.0,3447000000.0,3472000000.0
Accounts Payable,3175000000.0,2959000000.0,3247000000.0,3274000000.0
