,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,757000000.0,753000000.0,740000000.0,860000000.0
Total Liab,38132000000.0,32009000000.0,31182000000.0,34961000000.0
Total Stockholder Equity,8491000000.0,8153000000.0,8381000000.0,8859000000.0
Minority Interest,1000000.0,,19000000.0,42000000.0
Deferred Long Term Liab,1952000000.0,1615000000.0,1389000000.0,1969000000.0
Other Current Liab,7459000000.0,6874000000.0,7031000000.0,7477000000.0
Total Assets,46624000000.0,40162000000.0,39582000000.0,43862000000.0
Common Stock,9387000000.0,7594000000.0,7830000000.0,8931000000.0
Other Current Assets,5032000000.0,3324000000.0,4739000000.0,4238000000.0
Retained Earnings,117000000.0,1895000000.0,1921000000.0,1763000000.0
Other Liab,16498000000.0,13119000000.0,12684000000.0,13084000000.0
Good Will,2107000000.0,2330000000.0,2333000000.0,2507000000.0
Treasury Stock,-1013000000.0,-1336000000.0,-1370000000.0,-1835000000.0
Other Assets,6427000000.0,5391000000.0,5311000000.0,5998000000.0
Cash,583000000.0,414000000.0,674000000.0,512000000.0
Total Current Liabilities,18516000000.0,15556000000.0,15310000000.0,18268000000.0
Deferred Long Term Asset Charges,546000000.0,479000000.0,442000000.0,514000000.0
Short Long Term Debt,200000000.0,,,
Other Stockholder Equity,-1012000000.0,-1335000000.0,-1363000000.0,-1785000000.0
Property Plant Equipment,550000000.0,445000000.0,196000000.0,276000000.0
Total Current Assets,12795000000.0,8494000000.0,10268000000.0,12099000000.0
Long Term Investments,23988000000.0,22749000000.0,20734000000.0,22122000000.0
Net Tangible Assets,6044000000.0,5446000000.0,5662000000.0,5866000000.0
Short Term Investments,2810000000.0,1035000000.0,1270000000.0,3355000000.0
Net Receivables,4368000000.0,3721000000.0,3585000000.0,3994000000.0
Long Term Debt,2755000000.0,3095000000.0,3188000000.0,3609000000.0
Accounts Payable,10789000000.0,8622000000.0,8279000000.0,10784000000.0
