,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,81300000.0,105200000.0,47000000.0,72900000.0
Total Liab,1174200000.0,653300000.0,546100000.0,592700000.0
Total Stockholder Equity,1401500000.0,725900000.0,610800000.0,543600000.0
Deferred Long Term Liab,58100000.0,50400000.0,32900000.0,
Other Current Liab,184700000.0,125900000.0,86200000.0,78600000.0
Total Assets,2575700000.0,1379200000.0,1156900000.0,1136300000.0
Common Stock,1272400000.0,182300000.0,173000000.0,169400000.0
Other Current Assets,1200000.0,2200000.0,3700000.0,18400000.0
Retained Earnings,116400000.0,558900000.0,471600000.0,387100000.0
Other Liab,71300000.0,115500000.0,114400000.0,111900000.0
Good Will,270900000.0,268800000.0,265400000.0,267100000.0
Treasury Stock,12700000.0,-15300000.0,-33800000.0,-12900000.0
Other Assets,212300000.0,155900000.0,116100000.0,75200000.0
Cash,565000000.0,78600000.0,61500000.0,89500000.0
Total Current Liabilities,817500000.0,359500000.0,287700000.0,346600000.0
Deferred Long Term Asset Charges,147100000.0,100100000.0,80700000.0,66600000.0
Short Long Term Debt,393100000.0,3300000.0,3700000.0,84700000.0
Other Stockholder Equity,12700000.0,-15300000.0,-33800000.0,-12900000.0
Property Plant Equipment,438800000.0,166500000.0,128400000.0,120100000.0
Total Current Assets,1477500000.0,635000000.0,584200000.0,585900000.0
Long Term Investments,94900000.0,47800000.0,15800000.0,15100000.0
Net Tangible Assets,1049300000.0,351900000.0,298400000.0,203600000.0
Short Term Investments,365000000.0,,,
Net Receivables,304900000.0,331900000.0,326300000.0,299400000.0
Long Term Debt,79900000.0,178300000.0,144000000.0,134200000.0
Inventory,223800000.0,195400000.0,167400000.0,160000000.0
Accounts Payable,159300000.0,160800000.0,140500000.0,130900000.0
