,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Intangible Assets,119800000.0,129800000.0,130300000.0,131200000.0
Total Liab,2512500000.0,2544300000.0,2271100000.0,2237400000.0
Total Stockholder Equity,2069800000.0,2145000000.0,1956400000.0,1981900000.0
Deferred Long Term Liab,5200000.0,5800000.0,5600000.0,5200000.0
Other Current Liab,281400000.0,323500000.0,252600000.0,217200000.0
Total Assets,4582300000.0,4689300000.0,4227500000.0,4219300000.0
Common Stock,637500000.0,600600000.0,559700000.0,540600000.0
Other Current Assets,49000000.0,47500000.0,39500000.0,33100000.0
Retained Earnings,77700000.0,207200000.0,325100000.0,476600000.0
Other Liab,863700000.0,865800000.0,763100000.0,760400000.0
Good Will,228400000.0,228400000.0,228400000.0,228400000.0
Treasury Stock,1354600000.0,1337200000.0,1071600000.0,964700000.0
Other Assets,112800000.0,78900000.0,50100000.0,48600000.0
Cash,32500000.0,61900000.0,49300000.0,27800000.0
Total Current Liabilities,301300000.0,505100000.0,462600000.0,228200000.0
Short Long Term Debt,19900000.0,181600000.0,210000000.0,11000000.0
Other Stockholder Equity,1357100000.0,1340200000.0,1073600000.0,965600000.0
Property Plant Equipment,3675100000.0,3773100000.0,3430000000.0,3438800000.0
Total Current Assets,439500000.0,478900000.0,388700000.0,372300000.0
Long Term Investments,6700000.0,200000.0,,
Net Tangible Assets,1721600000.0,1786800000.0,1597700000.0,1622300000.0
Net Receivables,260000000.0,242900000.0,229600000.0,231600000.0
Long Term Debt,1283800000.0,1108200000.0,1045400000.0,1248800000.0
Inventory,98000000.0,126600000.0,70300000.0,79800000.0
