,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Investments,67548000.0,-127000.0,40388000.0,68641000.0
Change To Liabilities,-17072000.0,15801000.0,18753000.0,-10117000.0
Total Cashflows From Investing Activities,180790000.0,-130328000.0,-115930000.0,-15494000.0
Net Borrowings,-151789000.0,69606000.0,69606000.0,69606000.0
Total Cash From Financing Activities,-173204000.0,68907000.0,20516000.0,4601000.0
Change To Operating Activities,-15481000.0,-11312000.0,-5309000.0,-7028000.0
Issuance Of Stock,6728000.0,7237000.0,5320000.0,2281000.0
Net Income,133494000.0,57315000.0,6379000.0,69316000.0
Change In Cash,356990000.0,84435000.0,-40652000.0,132737000.0
Effect Of Exchange Rate,789000.0,12000.0,-5007000.0,-1095000.0
Total Cash From Operating Activities,348615000.0,145844000.0,59769000.0,144725000.0
Depreciation,127694000.0,109255000.0,103250000.0,102482000.0
Other Cashflows From Investing Activities,12137000.0,7982000.0,1713000.0,5691000.0
Change To Inventory,79103000.0,-10872000.0,-40144000.0,-10973000.0
Change To Account Receivables,16509000.0,-58525000.0,-4234000.0,23232000.0
Other Cashflows From Financing Activities,-28143000.0,-7936000.0,15196000.0,2320000.0
Change To Netincome,24368000.0,44182000.0,-18926000.0,-22187000.0
Capital Expenditures,-169340000.0,-135768000.0,-158031000.0,-76854000.0
