,2020-06-30,2019-06-30,2018-06-30,2017-06-30
Investments,-3000000.0,-8000000.0,-8000000.0,-8000000.0
Change To Liabilities,-17000000.0,-6000000.0,5000000.0,7000000.0
Total Cashflows From Investing Activities,-106000000.0,319000000.0,-75000000.0,-108000000.0
Net Borrowings,42000000.0,-425000000.0,-99000000.0,-111000000.0
Total Cash From Financing Activities,-238000000.0,-676000000.0,-385000000.0,-399000000.0
Net Income,125000000.0,345000000.0,132000000.0,151000000.0
Change In Cash,-3000000.0,44000000.0,-3000000.0,1000000.0
Total Cash From Operating Activities,341000000.0,401000000.0,457000000.0,508000000.0
Depreciation,195000000.0,178000000.0,223000000.0,209000000.0
Dividends Paid,-280000000.0,-251000000.0,-201000000.0,-186000000.0
Change To Inventory,-3000000.0,12000000.0,9000000.0,35000000.0
Change To Account Receivables,-8000000.0,-40000000.0,-16000000.0,-7000000.0
Change To Netincome,19000000.0,-160000000.0,94000000.0,109000000.0
Capital Expenditures,-100000000.0,-63000000.0,-82000000.0,-118000000.0
Issuance Of Stock,,,1000000.0,1000000.0
Other Cashflows From Investing Activities,,,1000000.0,1000000.0
Other Cashflows From Financing Activities,,,-86000000.0,-102000000.0
