,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,5709000.0,5709000.0,5774000.0,5774000.0
Total Liab,2538346000.0,2538346000.0,2319418000.0,2319418000.0
Total Stockholder Equity,1354845000.0,1354845000.0,1113358000.0,1113358000.0
Other Current Liab,141187000.0,141187000.0,,
Total Assets,3893191000.0,3893191000.0,3432776000.0,3432776000.0
Common Stock,303499000.0,303499000.0,291219000.0,291219000.0
Retained Earnings,1037325000.0,1037325000.0,821417000.0,821417000.0
Other Liab,1519141000.0,1519141000.0,1470212000.0,1470212000.0
Treasury Stock,14021000.0,14021000.0,722000.0,722000.0
Other Assets,3638760000.0,3638760000.0,3205718000.0,3205718000.0
Cash,15817000.0,15817000.0,12976000.0,12976000.0
Total Current Liabilities,294169000.0,294169000.0,150038000.0,150038000.0
Short Long Term Debt,274000.0,274000.0,,
Other Stockholder Equity,14021000.0,14021000.0,722000.0,722000.0
Property Plant Equipment,181098000.0,181098000.0,161542000.0,161542000.0
Total Current Assets,67624000.0,67624000.0,59742000.0,59742000.0
Net Tangible Assets,1349136000.0,1349136000.0,1107584000.0,1107584000.0
Net Receivables,21180000.0,21180000.0,24675000.0,24675000.0
Long Term Debt,714975000.0,714975000.0,688231000.0,688231000.0
Accounts Payable,3687000.0,3687000.0,138583000.0,138583000.0
