,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,1874000000.0,1920000000.0,1951000000.0,1994300000.0
Capital Surplus,5193000000.0,5412000000.0,5481000000.0,5480000000.0
Total Liab,11887000000.0,11870000000.0,11721000000.0,11755000000.0
Total Stockholder Equity,4647000000.0,4792000000.0,4687000000.0,4625900000.0
Minority Interest,58000000.0,56000000.0,57000000.0,61200000.0
Other Current Liab,1120000000.0,1102000000.0,1143000000.0,1024300000.0
Total Assets,16592000000.0,16718000000.0,16465000000.0,16442100000.0
Common Stock,15000000.0,16000000.0,16000000.0,15700000.0
Other Current Assets,26000000.0,16000000.0,8000000.0,7800000.0
Retained Earnings,378000000.0,293000000.0,258000000.0,246500000.0
Other Liab,1270000000.0,1308000000.0,1289000000.0,1287300000.0
Good Will,5393000000.0,5437000000.0,5382000000.0,5339300000.0
Treasury Stock,-939000000.0,-929000000.0,-1068000000.0,-1116300000.0
Other Assets,347000000.0,344000000.0,336000000.0,324000000.0
Cash,690000000.0,755000000.0,757000000.0,742600000.0
Total Current Liabilities,3670000000.0,3678000000.0,3626000000.0,3973600000.0
Deferred Long Term Asset Charges,140000000.0,143000000.0,145000000.0,135400000.0
Short Long Term Debt,13000000.0,13000000.0,18000000.0,9700000.0
Other Stockholder Equity,-899000000.0,-884000000.0,-1019000000.0,-1049300000.0
Property Plant Equipment,4198000000.0,4286000000.0,4153000000.0,4140100000.0
Total Current Assets,4770000000.0,4713000000.0,4612000000.0,4534700000.0
Long Term Investments,10000000.0,18000000.0,31000000.0,109700000.0
Net Tangible Assets,-2620000000.0,-2565000000.0,-2646000000.0,-2707700000.0
Net Receivables,1775000000.0,1681000000.0,1673000000.0,1615900000.0
Long Term Debt,6497000000.0,6432000000.0,6361000000.0,5996800000.0
Inventory,1876000000.0,1843000000.0,1784000000.0,1831900000.0
Accounts Payable,1986000000.0,2093000000.0,1808000000.0,2170800000.0
