,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,580800000.0,580800000.0,589700000.0,589700000.0
Total Liab,2682400000.0,2682400000.0,2953000000.0,2953000000.0
Total Stockholder Equity,1090100000.0,1090100000.0,1082500000.0,1082500000.0
Minority Interest,328600000.0,328600000.0,301000000.0,301000000.0
Other Current Liab,528100000.0,528100000.0,500100000.0,500100000.0
Total Assets,4101100000.0,4101100000.0,4336500000.0,4336500000.0
Common Stock,269200000.0,269200000.0,269200000.0,269200000.0
Other Current Assets,4100000.0,4100000.0,93100000.0,93100000.0
Retained Earnings,963000000.0,963000000.0,894400000.0,894400000.0
Other Liab,136200000.0,136200000.0,158100000.0,158100000.0
Good Will,1876200000.0,1876200000.0,1960300000.0,1960300000.0
Treasury Stock,-142100000.0,-142100000.0,-81100000.0,-81100000.0
Other Assets,325200000.0,325200000.0,413400000.0,413400000.0
Cash,520800000.0,520800000.0,604800000.0,604800000.0
Total Current Liabilities,938400000.0,938400000.0,961300000.0,961300000.0
Deferred Long Term Asset Charges,68700000.0,68700000.0,58700000.0,58700000.0
Short Long Term Debt,85600000.0,85600000.0,162500000.0,162500000.0
Other Stockholder Equity,-142100000.0,-142100000.0,-81100000.0,-81100000.0
Property Plant Equipment,84500000.0,84500000.0,91000000.0,91000000.0
Total Current Assets,721500000.0,721500000.0,817200000.0,817200000.0
Long Term Investments,512900000.0,512900000.0,464900000.0,464900000.0
Net Tangible Assets,-1366900000.0,-1366900000.0,-1467500000.0,-1467500000.0
Short Term Investments,800000.0,800000.0,200000.0,200000.0
Net Receivables,195800000.0,195800000.0,83400000.0,83400000.0
Long Term Debt,1580600000.0,1580600000.0,1797600000.0,1797600000.0
Accounts Payable,300100000.0,300100000.0,16400000.0,16400000.0
