,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,1035000000.0,1035000000.0,1115000000.0,1115000000.0
Total Liab,955763000000.0,955763000000.0,980989000000.0,980989000000.0
Total Stockholder Equity,62566000000.0,62566000000.0,61287000000.0,61287000000.0
Minority Interest,10000000.0,10000000.0,10000000.0,10000000.0
Other Current Liab,26943000000.0,26943000000.0,31894000000.0,31894000000.0
Total Assets,1018339000000.0,1018339000000.0,1042286000000.0,1042286000000.0
Common Stock,26615000000.0,26615000000.0,26531000000.0,26531000000.0
Other Current Assets,22696000000.0,22696000000.0,22650000000.0,22650000000.0
Retained Earnings,35210000000.0,35210000000.0,33255000000.0,33255000000.0
Other Liab,11648000000.0,11648000000.0,10864000000.0,10864000000.0
Good Will,2989000000.0,2989000000.0,3264000000.0,3264000000.0
Treasury Stock,741000000.0,741000000.0,1501000000.0,1501000000.0
Other Assets,619356000000.0,619356000000.0,622361000000.0,622361000000.0
Cash,124460000000.0,124460000000.0,72320000000.0,72320000000.0
Total Current Liabilities,836492000000.0,836492000000.0,874946000000.0,874946000000.0
Deferred Long Term Asset Charges,2105000000.0,2105000000.0,2124000000.0,2124000000.0
Other Stockholder Equity,741000000.0,741000000.0,1501000000.0,1501000000.0
Property Plant Equipment,2792000000.0,2792000000.0,3013000000.0,3013000000.0
Total Current Assets,298323000000.0,298323000000.0,316978000000.0,316978000000.0
Long Term Investments,93844000000.0,93844000000.0,95555000000.0,95555000000.0
Net Tangible Assets,58542000000.0,58542000000.0,56908000000.0,56908000000.0
Net Receivables,170000000.0,170000000.0,161000000.0,161000000.0
Long Term Debt,107623000000.0,107623000000.0,93980000000.0,93980000000.0
Accounts Payable,680542000000.0,680542000000.0,673191000000.0,673191000000.0
Short Long Term Debt,,,25688000000.0,25688000000.0
Short Term Investments,,,35603000000.0,35603000000.0
