,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,4203300000.0,4203300000.0,462700000.0,462700000.0
Total Liab,12971000000.0,12971000000.0,13822800000.0,13822800000.0
Total Stockholder Equity,3673300000.0,3673300000.0,3500300000.0,3500300000.0
Minority Interest,500700000.0,500700000.0,483400000.0,483400000.0
Other Current Liab,146800000.0,146800000.0,1230700000.0,1230700000.0
Total Assets,17397200000.0,17397200000.0,18058700000.0,18058700000.0
Common Stock,2197600000.0,2197600000.0,2197600000.0,2197600000.0
Other Current Assets,40700000.0,40700000.0,39200000.0,39200000.0
Retained Earnings,1639600000.0,1639600000.0,1431900000.0,1431900000.0
Other Liab,918100000.0,918100000.0,867900000.0,867900000.0
Treasury Stock,-163900000.0,-163900000.0,-129200000.0,-129200000.0
Other Assets,512200000.0,512200000.0,498300000.0,498300000.0
Cash,1389400000.0,1389400000.0,1503700000.0,1503700000.0
Total Current Liabilities,3754600000.0,3754600000.0,3772900000.0,3772900000.0
Deferred Long Term Asset Charges,431600000.0,431600000.0,409100000.0,409100000.0
Short Long Term Debt,45900000.0,45900000.0,38500000.0,38500000.0
Other Stockholder Equity,-86000000.0,-86000000.0,-51000000.0,-51000000.0
Property Plant Equipment,8795400000.0,8795400000.0,8925100000.0,8925100000.0
Total Current Assets,3582500000.0,3582500000.0,4060800000.0,4060800000.0
Long Term Investments,303800000.0,303800000.0,328400000.0,328400000.0
Net Tangible Assets,-530000000.0,-530000000.0,-745800000.0,-745800000.0
Net Receivables,1597200000.0,1597200000.0,1931500000.0,1931500000.0
Long Term Debt,3492900000.0,3492900000.0,4240600000.0,4240600000.0
Inventory,421700000.0,421700000.0,411000000.0,411000000.0
Accounts Payable,3224600000.0,3224600000.0,1148600000.0,1148600000.0
Good Will,,,3783400000.0,3783400000.0
