,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,330143000.0,330143000.0,335695000.0,335695000.0
Total Liab,341847000.0,341847000.0,368209000.0,368209000.0
Total Stockholder Equity,927773000.0,927773000.0,902461000.0,902461000.0
Minority Interest,3213000.0,3213000.0,5835000.0,5835000.0
Other Current Liab,43184000.0,43184000.0,27850000.0,27850000.0
Total Assets,1272833000.0,1272833000.0,1276505000.0,1276505000.0
Common Stock,1296462000.0,1296462000.0,1296462000.0,1296462000.0
Retained Earnings,-337432000.0,-337432000.0,-356533000.0,-356533000.0
Other Liab,75940000.0,75940000.0,81762000.0,81762000.0
Good Will,777816000.0,777816000.0,777827000.0,777827000.0
Treasury Stock,-31257000.0,-31257000.0,-37468000.0,-37468000.0
Other Assets,5051000.0,5051000.0,5692000.0,5692000.0
Cash,60515000.0,60515000.0,65497000.0,65497000.0
Total Current Liabilities,55352000.0,55352000.0,76077000.0,76077000.0
Other Stockholder Equity,-31257000.0,-31257000.0,-37468000.0,-37468000.0
Property Plant Equipment,48103000.0,48103000.0,47814000.0,47814000.0
Total Current Assets,111720000.0,111720000.0,109477000.0,109477000.0
Net Tangible Assets,-180186000.0,-180186000.0,-211061000.0,-211061000.0
Net Receivables,51205000.0,51205000.0,38042000.0,38042000.0
Long Term Debt,172050000.0,172050000.0,171254000.0,171254000.0
Accounts Payable,1989000.0,1989000.0,32217000.0,32217000.0
Other Current Assets,,,3488000.0,3488000.0
