,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,100325000.0,100325000.0,34759000.0,34759000.0
Total Liab,1716989000.0,1716989000.0,1726142000.0,1726142000.0
Total Stockholder Equity,862030000.0,862030000.0,975191000.0,975191000.0
Other Current Liab,116948000.0,116948000.0,477459000.0,477459000.0
Total Assets,2579019000.0,2579019000.0,2701333000.0,2701333000.0
Common Stock,219126000.0,219126000.0,219126000.0,219126000.0
Other Current Assets,9652000.0,9652000.0,455837000.0,455837000.0
Retained Earnings,570989000.0,570989000.0,683151000.0,683151000.0
Other Liab,36733000.0,36733000.0,34242000.0,34242000.0
Treasury Stock,71915000.0,71915000.0,72914000.0,72914000.0
Other Assets,134359000.0,134359000.0,135428000.0,135428000.0
Cash,81306000.0,81306000.0,67062000.0,67062000.0
Total Current Liabilities,370458000.0,370458000.0,1086688000.0,1086688000.0
Deferred Long Term Asset Charges,36126000.0,36126000.0,58636000.0,58636000.0
Short Long Term Debt,1063000.0,1063000.0,488300000.0,488300000.0
Other Stockholder Equity,71915000.0,71915000.0,72914000.0,72914000.0
Property Plant Equipment,2111820000.0,2111820000.0,1857285000.0,1857285000.0
Total Current Assets,214959000.0,214959000.0,598628000.0,598628000.0
Long Term Investments,17556000.0,17556000.0,17163000.0,17163000.0
Net Tangible Assets,761705000.0,761705000.0,882362000.0,882362000.0
Net Receivables,93411000.0,93411000.0,49439000.0,49439000.0
Long Term Debt,531430000.0,531430000.0,859000.0,859000.0
Inventory,18981000.0,18981000.0,18573000.0,18573000.0
Accounts Payable,123144000.0,123144000.0,17392000.0,17392000.0
Good Will,,,58070000.0,58070000.0
