,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Total Liab,1308124000.0,1305083000.0,1276523000.0,478000000.0
Total Stockholder Equity,3482681000.0,3426277000.0,3332580000.0,1156694000.0
Minority Interest,482322000.0,513626000.0,471951000.0,
Other Current Liab,2747000.0,15140000.0,2050000.0,2519000.0
Total Assets,5273127000.0,5244986000.0,5081054000.0,1634694000.0
Common Stock,3226627000.0,3220795000.0,3217403000.0,1086959000.0
Retained Earnings,100475000.0,58487000.0,-32620000.0,-59378000.0
Other Liab,649311000.0,619476000.0,593816000.0,221097000.0
Good Will,49786000.0,49786000.0,49786000.0,49786000.0
Treasury Stock,155579000.0,146995000.0,147797000.0,129113000.0
Other Assets,219484000.0,196991000.0,171642000.0,28597000.0
Cash,866029000.0,860637000.0,733571000.0,461716000.0
Total Current Liabilities,238404000.0,248933000.0,230525000.0,83264000.0
Deferred Long Term Asset Charges,1924000.0,4612000.0,198000.0,60000.0
Other Stockholder Equity,155579000.0,146995000.0,147797000.0,129113000.0
Property Plant Equipment,3558688000.0,3565905000.0,3612374000.0,810183000.0
Total Current Assets,1438393000.0,1424522000.0,1238463000.0,746128000.0
Long Term Investments,6776000.0,7782000.0,8789000.0,
Net Tangible Assets,3432895000.0,3376491000.0,3282794000.0,1106908000.0
Short Term Investments,25942000.0,26748000.0,13846000.0,9411000.0
Net Receivables,97442000.0,83491000.0,78419000.0,41483000.0
Long Term Debt,303892000.0,319645000.0,334539000.0,173639000.0
Inventory,429678000.0,437379000.0,391625000.0,233457000.0
Accounts Payable,164567000.0,42600000.0,151667000.0,80745000.0
Other Current Assets,,800000.0,21002000.0,61000.0
Short Long Term Debt,,71025000.0,70675000.0,
