,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,2331300000.0,2331300000.0,478600000.0,478600000.0
Total Liab,1928200000.0,1928200000.0,1939300000.0,1939300000.0
Total Stockholder Equity,2607500000.0,2607500000.0,2570000000.0,2570000000.0
Minority Interest,2100000.0,2100000.0,1000000.0,1000000.0
Other Current Liab,141300000.0,141300000.0,262900000.0,262900000.0
Total Assets,4537800000.0,4537800000.0,4510300000.0,4510300000.0
Common Stock,2692100000.0,2692100000.0,2688700000.0,2688700000.0
Other Current Assets,24900000.0,24900000.0,,
Retained Earnings,-107500000.0,-107500000.0,-142600000.0,-142600000.0
Other Liab,403400000.0,403400000.0,423600000.0,423600000.0
Treasury Stock,22900000.0,22900000.0,23900000.0,23900000.0
Other Assets,90200000.0,90200000.0,85100000.0,85100000.0
Cash,31800000.0,31800000.0,79800000.0,79800000.0
Total Current Liabilities,556200000.0,556200000.0,519900000.0,519900000.0
Deferred Long Term Asset Charges,65100000.0,65100000.0,64200000.0,64200000.0
Short Long Term Debt,70400000.0,70400000.0,400000.0,400000.0
Other Stockholder Equity,22900000.0,22900000.0,23900000.0,23900000.0
Property Plant Equipment,1641600000.0,1641600000.0,1592800000.0,1592800000.0
Total Current Assets,435400000.0,435400000.0,470300000.0,470300000.0
Long Term Investments,39300000.0,39300000.0,67500000.0,67500000.0
Net Tangible Assets,276200000.0,276200000.0,275400000.0,275400000.0
Net Receivables,359400000.0,359400000.0,352600000.0,352600000.0
Long Term Debt,514600000.0,514600000.0,627700000.0,627700000.0
Inventory,19300000.0,19300000.0,19400000.0,19400000.0
Accounts Payable,270600000.0,270600000.0,116200000.0,116200000.0
Deferred Long Term Liab,,,5500000.0,5500000.0
Good Will,,,1816000000.0,1816000000.0
