,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,217000000.0,217000000.0,227000000.0,227000000.0
Total Liab,2212000000.0,2212000000.0,2275000000.0,2275000000.0
Total Stockholder Equity,2526000000.0,2526000000.0,2621000000.0,2621000000.0
Other Current Liab,94000000.0,94000000.0,91000000.0,91000000.0
Total Assets,4738000000.0,4738000000.0,4896000000.0,4896000000.0
Common Stock,1530000000.0,1530000000.0,1528000000.0,1528000000.0
Other Current Assets,51000000.0,51000000.0,40000000.0,40000000.0
Retained Earnings,1047000000.0,1047000000.0,1134000000.0,1134000000.0
Other Liab,789000000.0,789000000.0,796000000.0,796000000.0
Good Will,201000000.0,201000000.0,179000000.0,179000000.0
Treasury Stock,-51000000.0,-51000000.0,-41000000.0,-41000000.0
Other Assets,63000000.0,63000000.0,119000000.0,119000000.0
Cash,36000000.0,36000000.0,44000000.0,44000000.0
Total Current Liabilities,533000000.0,533000000.0,501000000.0,501000000.0
Short Long Term Debt,243000000.0,243000000.0,219000000.0,219000000.0
Other Stockholder Equity,-51000000.0,-51000000.0,-41000000.0,-41000000.0
Property Plant Equipment,3963000000.0,3963000000.0,4026000000.0,4026000000.0
Total Current Assets,288000000.0,288000000.0,331000000.0,331000000.0
Long Term Investments,6000000.0,6000000.0,14000000.0,14000000.0
Net Tangible Assets,2108000000.0,2108000000.0,2215000000.0,2215000000.0
Net Receivables,148000000.0,148000000.0,187000000.0,187000000.0
Long Term Debt,868000000.0,868000000.0,956000000.0,956000000.0
Inventory,53000000.0,53000000.0,56000000.0,56000000.0
Accounts Payable,192000000.0,192000000.0,190000000.0,190000000.0
