,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,13819000.0,13819000.0,14656000.0,14656000.0
Total Liab,3109074000.0,3109074000.0,3412347000.0,3412347000.0
Total Stockholder Equity,910717000.0,910717000.0,776545000.0,776545000.0
Minority Interest,13860000.0,13860000.0,11673000.0,11673000.0
Other Current Liab,348846000.0,348846000.0,38324000.0,38324000.0
Total Assets,4033651000.0,4033651000.0,4200565000.0,4200565000.0
Common Stock,1173069000.0,1173069000.0,1173069000.0,1173069000.0
Retained Earnings,317848000.0,317848000.0,178879000.0,178879000.0
Other Liab,47403000.0,47403000.0,66854000.0,66854000.0
Good Will,771755000.0,771755000.0,772168000.0,772168000.0
Treasury Stock,-580200000.0,-580200000.0,-575403000.0,-575403000.0
Other Assets,385812000.0,385812000.0,359516000.0,359516000.0
Cash,209092000.0,209092000.0,292517000.0,292517000.0
Total Current Liabilities,1665761000.0,1665761000.0,1930509000.0,1930509000.0
Deferred Long Term Asset Charges,162005000.0,162005000.0,150935000.0,150935000.0
Short Long Term Debt,33842000.0,33842000.0,,
Other Stockholder Equity,-580200000.0,-580200000.0,-575403000.0,-575403000.0
Property Plant Equipment,1295395000.0,1295395000.0,1333500000.0,1333500000.0
Total Current Assets,1562943000.0,1562943000.0,1701305000.0,1701305000.0
Long Term Investments,3927000.0,3927000.0,19420000.0,19420000.0
Net Tangible Assets,125143000.0,125143000.0,-10279000.0,-10279000.0
Net Receivables,296172000.0,296172000.0,333895000.0,333895000.0
Long Term Debt,304513000.0,304513000.0,284381000.0,284381000.0
Inventory,1025781000.0,1025781000.0,1048374000.0,1048374000.0
Accounts Payable,144988000.0,144988000.0,564671000.0,564671000.0
