,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Capital Surplus,89166000.0,89166000.0,89166000.0,89166000.0
Total Liab,487220000.0,487220000.0,445476000.0,445476000.0
Total Stockholder Equity,1478605000.0,1478605000.0,1271999000.0,1271999000.0
Other Current Liab,62117000.0,62117000.0,12264000.0,12264000.0
Total Assets,1965825000.0,1965825000.0,1717475000.0,1717475000.0
Common Stock,10763000.0,10763000.0,10763000.0,10763000.0
Retained Earnings,1378676000.0,1378676000.0,1172070000.0,1172070000.0
Other Liab,287113000.0,287113000.0,322065000.0,322065000.0
Other Assets,20000.0,20000.0,25000.0,25000.0
Cash,237975000.0,237975000.0,135817000.0,135817000.0
Total Current Liabilities,198601000.0,198601000.0,120999000.0,120999000.0
Property Plant Equipment,1172217000.0,1172217000.0,1159904000.0,1159904000.0
Total Current Assets,793588000.0,793588000.0,557546000.0,557546000.0
Net Tangible Assets,1478605000.0,1478605000.0,1271999000.0,1271999000.0
Net Receivables,409344000.0,409344000.0,288224000.0,288224000.0
Inventory,97854000.0,97854000.0,91892000.0,91892000.0
Accounts Payable,69199000.0,69199000.0,26209000.0,26209000.0
Other Current Assets,,,28747000.0,28747000.0
