,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,170688000.0,170688000.0,178187000.0,178187000.0
Capital Surplus,1244000.0,1244000.0,1244000.0,1244000.0
Total Liab,598386000.0,598386000.0,536756000.0,536756000.0
Total Stockholder Equity,867327000.0,867327000.0,858912000.0,858912000.0
Other Current Liab,155687000.0,155687000.0,57923888.0,57923888.0
Total Assets,1465713000.0,1465713000.0,1395668000.0,1395668000.0
Common Stock,1283497000.0,1283497000.0,1282570000.0,1282570000.0
Other Current Assets,10155000.0,10155000.0,17420000.0,17420000.0
Retained Earnings,121472000.0,121472000.0,115437000.0,115437000.0
Other Liab,50062000.0,50062000.0,48164000.0,48164000.0
Good Will,324293000.0,324293000.0,324293000.0,324293000.0
Treasury Stock,-538886000.0,-538886000.0,-540339000.0,-540339000.0
Other Assets,2870000.0,2870000.0,,
Cash,22604000.0,22604000.0,56848000.0,56848000.0
Total Current Liabilities,169628000.0,169628000.0,83675000.0,83675000.0
Other Stockholder Equity,-538886000.0,-538886000.0,-540339000.0,-540339000.0
Property Plant Equipment,857235000.0,857235000.0,745374000.0,745374000.0
Total Current Assets,110627000.0,110627000.0,147814000.0,147814000.0
Net Tangible Assets,372346000.0,372346000.0,356432000.0,356432000.0
Net Receivables,67246000.0,67246000.0,65187000.0,65187000.0
Long Term Debt,336976000.0,336976000.0,363722000.0,363722000.0
Inventory,6493000.0,6493000.0,6643000.0,6643000.0
Accounts Payable,7415000.0,7415000.0,19074000.0,19074000.0
Short Long Term Debt,,,50000.0,50000.0
