,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,5366000000.0,5366000000.0,602000000.0,602000000.0
Total Liab,10322000000.0,10322000000.0,12392000000.0,12392000000.0
Total Stockholder Equity,11811000000.0,11811000000.0,12680000000.0,12680000000.0
Minority Interest,19000000.0,19000000.0,21000000.0,21000000.0
Other Current Liab,1129000000.0,1129000000.0,1103000000.0,1103000000.0
Total Assets,22152000000.0,22152000000.0,25093000000.0,25093000000.0
Common Stock,7163000000.0,7163000000.0,7163000000.0,7163000000.0
Other Current Assets,692000000.0,692000000.0,748000000.0,748000000.0
Retained Earnings,4656000000.0,4656000000.0,4819000000.0,4819000000.0
Other Liab,1747000000.0,1747000000.0,2130000000.0,2130000000.0
Treasury Stock,-8000000.0,-8000000.0,698000000.0,698000000.0
Other Assets,476000000.0,476000000.0,674000000.0,674000000.0
Cash,474000000.0,474000000.0,1240000000.0,1240000000.0
Total Current Liabilities,5347000000.0,5347000000.0,4637000000.0,4637000000.0
Deferred Long Term Asset Charges,211000000.0,211000000.0,315000000.0,315000000.0
Short Long Term Debt,2027000000.0,2027000000.0,1400000000.0,1400000000.0
Other Stockholder Equity,-6000000.0,-6000000.0,716000000.0,716000000.0
Property Plant Equipment,4455000000.0,4455000000.0,4521000000.0,4521000000.0
Total Current Assets,3531000000.0,3531000000.0,4666000000.0,4666000000.0
Long Term Investments,8324000000.0,8324000000.0,9812000000.0,9812000000.0
Net Tangible Assets,6445000000.0,6445000000.0,7260000000.0,7260000000.0
Net Receivables,1810000000.0,1810000000.0,2048000000.0,2048000000.0
Long Term Debt,2730000000.0,2730000000.0,5184000000.0,5184000000.0
Inventory,175000000.0,175000000.0,164000000.0,164000000.0
Accounts Payable,2020000000.0,2020000000.0,1827000000.0,1827000000.0
Good Will,,,4818000000.0,4818000000.0
