,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,128658000.0,128658000.0,617677000.0,617677000.0
Total Liab,417410000.0,417410000.0,355584000.0,355584000.0
Total Stockholder Equity,587862000.0,587862000.0,551307000.0,551307000.0
Other Current Liab,20870000.0,20870000.0,95251000.0,95251000.0
Total Assets,1005272000.0,1005272000.0,906891000.0,906891000.0
Common Stock,558416000.0,558416000.0,532313000.0,532313000.0
Other Current Assets,5068000.0,5068000.0,,
Retained Earnings,-481000.0,-481000.0,-5562000.0,-5562000.0
Other Liab,55612000.0,55612000.0,48666000.0,48666000.0
Good Will,605440000.0,605440000.0,,
Treasury Stock,29927000.0,29927000.0,24556000.0,24556000.0
Other Assets,29289000.0,29289000.0,23191000.0,23191000.0
Cash,63141000.0,63141000.0,99964000.0,99964000.0
Total Current Liabilities,102240000.0,102240000.0,105277000.0,105277000.0
Deferred Long Term Asset Charges,29289000.0,29289000.0,22238000.0,22238000.0
Other Stockholder Equity,29927000.0,29927000.0,24556000.0,24556000.0
Property Plant Equipment,108047000.0,108047000.0,91251000.0,91251000.0
Total Current Assets,133838000.0,133838000.0,174772000.0,174772000.0
Net Tangible Assets,-146236000.0,-146236000.0,-66370000.0,-66370000.0
Short Term Investments,901000.0,901000.0,,
Net Receivables,48690000.0,48690000.0,74808000.0,74808000.0
Long Term Debt,188433000.0,188433000.0,147725000.0,147725000.0
Accounts Payable,9120000.0,9120000.0,,
