,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,271621000.0,271621000.0,25093000.0,25093000.0
Total Liab,1802723000.0,1802723000.0,1126633000.0,1126633000.0
Total Stockholder Equity,1126186000.0,1126186000.0,205400000.0,205400000.0
Other Current Liab,9996000.0,9996000.0,17083000.0,17083000.0
Total Assets,2928909000.0,2928909000.0,1332033000.0,1332033000.0
Common Stock,1503833000.0,1503833000.0,274151000.0,274151000.0
Retained Earnings,-542141000.0,-542141000.0,-88372000.0,-88372000.0
Other Liab,99373000.0,99373000.0,,
Good Will,788933000.0,788933000.0,53441000.0,53441000.0
Treasury Stock,164494000.0,164494000.0,19621000.0,19621000.0
Cash,217754000.0,217754000.0,32712000.0,32712000.0
Total Current Liabilities,103448000.0,103448000.0,37987000.0,37987000.0
Short Long Term Debt,38655000.0,38655000.0,,
Other Stockholder Equity,164494000.0,164494000.0,19621000.0,19621000.0
Property Plant Equipment,11273000.0,11273000.0,11672000.0,11672000.0
Total Current Assets,1852778000.0,1852778000.0,1157713000.0,1157713000.0
Long Term Investments,4304000.0,4304000.0,84114000.0,84114000.0
Net Tangible Assets,65632000.0,65632000.0,126866000.0,126866000.0
Short Term Investments,1507000.0,1507000.0,1507000.0,1507000.0
Net Receivables,1620011000.0,1620011000.0,1123494000.0,1123494000.0
Long Term Debt,1591602000.0,1591602000.0,1081954000.0,1081954000.0
Accounts Payable,50728000.0,50728000.0,16429000.0,16429000.0
