,2021-01-31,2020-10-31,2020-07-31,2020-04-30
Intangible Assets,180263000.0,180263000.0,17318000.0,17318000.0
Total Liab,1325219000.0,1325219000.0,1428922000.0,1428922000.0
Total Stockholder Equity,2378194000.0,2378194000.0,2404011000.0,2404011000.0
Other Current Liab,69606000.0,69606000.0,23767000.0,23767000.0
Total Assets,3703413000.0,3703413000.0,3832933000.0,3832933000.0
Common Stock,396956000.0,396956000.0,366455000.0,366455000.0
Retained Earnings,1887900000.0,1887900000.0,1878879000.0,1878879000.0
Other Liab,446847000.0,446847000.0,464735000.0,464735000.0
Treasury Stock,93338000.0,93338000.0,158677000.0,158677000.0
Other Assets,5936000.0,5936000.0,7029000.0,7029000.0
Cash,115132000.0,115132000.0,187109000.0,187109000.0
Total Current Liabilities,234316000.0,234316000.0,232882000.0,232882000.0
Short Long Term Debt,34595000.0,34595000.0,134000.0,134000.0
Other Stockholder Equity,108231000.0,108231000.0,169117000.0,169117000.0
Property Plant Equipment,786412000.0,786412000.0,763544000.0,763544000.0
Total Current Assets,514460000.0,514460000.0,637416000.0,637416000.0
Long Term Investments,2216342000.0,2216342000.0,2246421000.0,2246421000.0
Net Tangible Assets,2197931000.0,2197931000.0,2225488000.0,2225488000.0
Net Receivables,104456000.0,104456000.0,163649000.0,163649000.0
Long Term Debt,564649000.0,564649000.0,648321000.0,648321000.0
Inventory,284512000.0,284512000.0,278148000.0,278148000.0
Accounts Payable,101398000.0,101398000.0,128466000.0,128466000.0
Good Will,,,161205000.0,161205000.0
