,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Intangible Assets,1222000000.0,1222000000.0,1355000000.0,1355000000.0
Total Liab,223302000000.0,223302000000.0,209946000000.0,209946000000.0
Total Stockholder Equity,22048000000.0,22048000000.0,20508000000.0,20508000000.0
Minority Interest,303000000.0,303000000.0,281000000.0,281000000.0
Other Current Liab,29422000000.0,29422000000.0,28204000000.0,28204000000.0
Total Assets,245653000000.0,245653000000.0,230735000000.0,230735000000.0
Common Stock,10173000000.0,10173000000.0,10136000000.0,10136000000.0
Other Current Assets,51357000000.0,51357000000.0,57447000000.0,57447000000.0
Retained Earnings,12231000000.0,12231000000.0,10696000000.0,10696000000.0
Other Liab,2554000000.0,2554000000.0,2225000000.0,2225000000.0
Good Will,1321000000.0,1321000000.0,1461000000.0,1461000000.0
Treasury Stock,-356000000.0,-356000000.0,-324000000.0,-324000000.0
Other Assets,107220000000.0,107220000000.0,95300000000.0,95300000000.0
Cash,15882000000.0,15882000000.0,5951000000.0,5951000000.0
Total Current Liabilities,139744000000.0,139744000000.0,129778000000.0,129778000000.0
Deferred Long Term Asset Charges,1472000000.0,1472000000.0,1231000000.0,1231000000.0
Other Stockholder Equity,1277000000.0,1277000000.0,1378000000.0,1378000000.0
Property Plant Equipment,4676000000.0,4676000000.0,4519000000.0,4519000000.0
Total Current Assets,117884000000.0,117884000000.0,113773000000.0,113773000000.0
Long Term Investments,13330000000.0,13330000000.0,14327000000.0,14327000000.0
Net Tangible Assets,19505000000.0,19505000000.0,17692000000.0,17692000000.0
Net Receivables,8257000000.0,8257000000.0,9068000000.0,9068000000.0
Long Term Debt,80220000000.0,80220000000.0,77038000000.0,77038000000.0
Accounts Payable,84199000000.0,84199000000.0,77258000000.0,77258000000.0
