,2020-12-31,2020-09-30,2020-06-30,2020-03-31
Intangible Assets,590131000.0,590131000.0,107255000.0,107255000.0
Total Liab,614857000.0,614857000.0,701937000.0,701937000.0
Total Stockholder Equity,308532000.0,308532000.0,296449000.0,296449000.0
Minority Interest,1569000.0,1569000.0,763000.0,763000.0
Other Current Liab,22789000.0,22789000.0,33441000.0,33441000.0
Total Assets,924958000.0,924958000.0,999149000.0,999149000.0
Common Stock,159265000.0,159265000.0,149817000.0,149817000.0
Retained Earnings,202431000.0,202431000.0,202885000.0,202885000.0
Other Liab,20606000.0,20606000.0,16870000.0,16870000.0
Treasury Stock,-53164000.0,-53164000.0,-56253000.0,-56253000.0
Other Assets,21500000.0,21500000.0,22800000.0,22800000.0
Cash,106617000.0,106617000.0,179937000.0,179937000.0
Total Current Liabilities,73295000.0,73295000.0,72485000.0,72485000.0
Deferred Long Term Asset Charges,13979000.0,13979000.0,15704000.0,15704000.0
Short Long Term Debt,95000.0,95000.0,174000.0,174000.0
Other Stockholder Equity,-53164000.0,-53164000.0,-56253000.0,-56253000.0
Property Plant Equipment,63112000.0,63112000.0,65280000.0,65280000.0
Total Current Assets,152180000.0,152180000.0,234266000.0,234266000.0
Long Term Investments,98035000.0,98035000.0,91915000.0,91915000.0
Net Tangible Assets,-281599000.0,-281599000.0,-288439000.0,-288439000.0
Net Receivables,45563000.0,45563000.0,49062000.0,49062000.0
Long Term Debt,467110000.0,467110000.0,558249000.0,558249000.0
Accounts Payable,34753000.0,34753000.0,6053000.0,6053000.0
Good Will,,,477633000.0,477633000.0
