,2021-03-31,2020-12-31,2020-09-30,2020-06-30
Total Liab,832400000.0,832400000.0,771178000.0,771178000.0
Total Stockholder Equity,1163931000.0,1163931000.0,946602000.0,946602000.0
Other Current Liab,7313000.0,7313000.0,6966000.0,6966000.0
Total Assets,1996331000.0,1996331000.0,1717780000.0,1717780000.0
Common Stock,6270000.0,6270000.0,6270000.0,6270000.0
Other Current Assets,34492000.0,34492000.0,18173000.0,18173000.0
Retained Earnings,716924000.0,716924000.0,676770000.0,676770000.0
Other Liab,152667000.0,152667000.0,107387000.0,107387000.0
Treasury Stock,440737000.0,440737000.0,263562000.0,263562000.0
Other Assets,180217000.0,180217000.0,103691000.0,103691000.0
Cash,155269000.0,155269000.0,57719000.0,57719000.0
Total Current Liabilities,60027000.0,60027000.0,67245000.0,67245000.0
Short Long Term Debt,29156000.0,29156000.0,29006000.0,29006000.0
Other Stockholder Equity,440737000.0,440737000.0,263562000.0,263562000.0
Property Plant Equipment,1444572000.0,1444572000.0,1264398000.0,1264398000.0
Total Current Assets,371542000.0,371542000.0,349145000.0,349145000.0
Net Tangible Assets,1163931000.0,1163931000.0,946056000.0,946056000.0
Short Term Investments,158153000.0,158153000.0,232212000.0,232212000.0
Net Receivables,23628000.0,23628000.0,41041000.0,41041000.0
Long Term Debt,493834000.0,493834000.0,478160000.0,478160000.0
Accounts Payable,2003000.0,2003000.0,20481000.0,20481000.0
Intangible Assets,,,546000.0,546000.0
